onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
0.0,72.0,67.0,0.75,0.0,1.0
0.75,65.0,63.0,0.25,0.0,1.0
1.0,65.0,63.0,1.0,0.0,1.0
3.0,72.0,67.0,0.75,0.0,2.0
3.75,65.0,63.0,0.25,0.0,2.0
4.0,65.0,63.0,1.0,0.0,2.0
6.0,65.0,63.0,1.0,0.0,3.0
7.0,65.0,63.0,1.0,0.0,3.0
8.0,65.0,63.0,1.0,0.0,3.0
9.0,66.0,64.0,3.0,0.0,4.0
12.0,66.0,64.0,1.0,0.0,5.0
13.0,66.0,64.0,1.0,0.0,5.0
14.0,66.0,64.0,1.0,0.0,5.0
15.0,67.0,64.0,3.0,0.0,6.0
18.0,67.0,64.0,0.5,0.0,7.0
18.5,65.0,63.0,0.5,0.0,7.0
19.0,65.0,63.0,0.25,0.0,7.0
19.25,67.0,64.0,0.25,0.0,7.0
19.5,65.0,63.0,0.25,0.0,7.0
19.75,64.0,62.0,0.25,0.0,7.0
20.0,65.0,63.0,0.5,0.0,7.0
20.5,67.0,64.0,0.5,0.0,7.0
21.0,63.0,62.0,0.25,0.0,8.0
21.25,65.0,63.0,0.25,0.0,8.0
21.5,63.0,62.0,0.25,0.0,8.0
21.75,62.0,61.0,0.25,0.0,8.0
22.0,63.0,62.0,0.333333333333,0.0,8.0
22.3333333333,65.0,63.0,0.333333333333,0.0,8.0
22.6666666667,67.0,64.0,0.333333333333,0.0,8.0
23.0,68.0,65.0,0.333333333333,0.0,8.0
23.3333333333,70.0,66.0,0.333333333333,0.0,8.0
23.6666666667,72.0,67.0,0.333333333333,0.0,8.0
24.0,74.0,68.0,0.333333333333,0.0,9.0
24.3333333333,75.0,69.0,0.333333333333,0.0,9.0
24.6666666667,77.0,70.0,0.333333333333,0.0,9.0
25.0,78.0,70.0,0.333333333333,0.0,9.0
25.3333333333,79.0,71.0,0.333333333333,0.0,9.0
25.6666666667,80.0,72.0,0.333333333333,0.0,9.0
26.0,81.0,72.0,0.333333333333,0.0,9.0
26.3333333333,82.0,73.0,0.333333333333,0.0,9.0
26.6666666667,83.0,73.0,0.333333333333,0.0,9.0
27.0,84.0,74.0,0.75,0.0,10.0
27.75,77.0,70.0,0.25,0.0,10.0
28.0,77.0,70.0,1.0,0.0,10.0
30.0,72.0,67.0,0.75,0.0,11.0
30.75,65.0,63.0,0.25,0.0,11.0
31.0,65.0,63.0,1.0,0.0,11.0
33.0,53.0,56.0,1.0,0.0,12.0
34.0,53.0,56.0,1.0,0.0,12.0
35.0,53.0,56.0,1.0,0.0,12.0
36.0,54.0,57.0,3.0,0.0,13.0
39.0,78.0,71.0,1.0,0.0,14.0
40.0,78.0,71.0,1.0,0.0,14.0
41.0,78.0,71.0,1.0,0.0,14.0
42.0,79.0,71.0,3.0,0.0,15.0
45.0,67.0,64.0,0.5,0.0,16.0
45.5,65.0,63.0,0.5,0.0,16.0
46.0,65.0,63.0,0.25,0.0,16.0
46.25,67.0,64.0,0.25,0.0,16.0
46.5,65.0,63.0,0.25,0.0,16.0
46.75,64.0,62.0,0.25,0.0,16.0
47.0,65.0,63.0,0.5,0.0,16.0
47.5,67.0,64.0,0.5,0.0,16.0
48.0,63.0,62.0,1.0,0.0,17.0
48.5,51.0,55.0,0.5,1.0,17.0
49.0,51.0,55.0,0.5,1.0,17.0
49.5,51.0,55.0,0.5,1.0,17.0
50.0,51.0,55.0,0.5,1.0,17.0
50.5,51.0,55.0,0.5,1.0,17.0
51.0,87.0,76.0,0.75,0.0,18.0
51.5,51.0,55.0,0.5,1.0,18.0
51.75,80.0,72.0,0.25,0.0,18.0
52.0,80.0,72.0,1.0,0.0,18.0
52.5,51.0,55.0,0.5,1.0,18.0
53.0,51.0,55.0,0.5,1.0,18.0
53.5,51.0,55.0,0.5,1.0,18.0
54.0,75.0,69.0,0.75,0.0,19.0
54.5,51.0,55.0,0.5,1.0,19.0
54.75,67.0,64.0,0.25,0.0,19.0
55.0,67.0,64.0,1.0,0.0,19.0
55.5,51.0,55.0,0.5,1.0,19.0
56.0,51.0,55.0,0.5,1.0,19.0
56.5,51.0,55.0,0.5,1.0,19.0
57.0,75.0,69.0,0.25,0.0,20.0
57.25,65.0,63.0,0.25,0.0,20.0
57.5,51.0,55.0,0.5,1.0,20.0
58.0,75.0,69.0,0.25,0.0,20.0
58.25,65.0,63.0,0.25,0.0,20.0
58.5,51.0,55.0,0.5,1.0,20.0
59.0,74.0,68.0,0.25,0.0,20.0
59.25,65.0,63.0,0.25,0.0,20.0
59.5,51.0,55.0,0.5,1.0,20.0
60.0,75.0,69.0,0.25,0.0,21.0
60.25,63.0,62.0,0.25,0.0,21.0
60.5,51.0,55.0,0.5,1.0,21.0
61.0,51.0,55.0,0.5,1.0,21.0
