time,key,degree,quality,inversion,roman_numeral_notation
0,1,1,1,1,I
1,1,1,1,1,I
2,1,1,1,1,I
3,1,1,1,1,I
4,1,1,1,1,I
5,1,1,1,1,I
6,1,1,1,1,I
7,25,8,5,4,V42
8,25,1,1,2,I6
9,25,1,1,2,I6
10,25,1,1,2,I6
11,25,1,1,2,I6
12,25,1,1,2,I6
13,25,1,1,2,I6
14,25,1,1,2,I6
15,25,1,1,2,I6
16,39,1,1,1,I
17,39,1,1,1,I
18,39,1,1,1,I
19,39,1,1,1,I
20,39,1,1,1,I
21,39,1,1,1,I
22,39,1,1,1,I
23,19,8,5,4,V42
24,19,1,1,2,I6
25,19,1,1,2,I6
26,19,1,1,2,I6
27,19,1,1,2,I6
28,19,1,2,2,i6
29,19,1,2,2,i6
30,19,1,2,2,i6
31,19,1,2,2,i6
32,2,8,5,1,V7
33,2,8,5,1,V7
34,2,8,5,1,V7
35,2,3,10,3,ii=43
36,2,8,5,1,V7
37,2,3,10,3,ii=43
38,2,8,5,1,V7
39,2,3,10,3,ii=43
40,2,8,5,1,V7
41,2,8,5,1,V7
42,2,8,5,1,V7
43,2,8,5,1,V7
44,2,1,2,1,i
45,2,1,2,1,i
46,2,1,2,1,i
47,2,1,2,1,i
48,2,8,1,1,V
49,2,8,1,1,V
50,2,8,1,1,V
51,2,8,1,1,V
52,1,1,1,1,I
53,1,1,1,1,I
54,1,1,1,1,I
55,1,1,1,1,I
56,1,1,1,1,I
57,1,1,1,1,I
58,1,1,1,1,I
59,25,8,5,4,V42
60,25,1,1,2,I6
61,25,1,1,2,I6
62,25,1,1,2,I6
63,25,1,1,2,I6
64,25,1,1,2,I6
65,25,1,1,2,I6
66,25,1,1,2,I6
67,25,1,1,2,I6
68,8,1,2,1,i
69,8,1,2,1,i
70,8,1,2,1,i
71,8,1,2,1,i
72,8,1,2,1,i
73,8,1,2,1,i
74,8,1,2,1,i
75,32,8,5,4,V42
76,32,1,2,2,i6
77,32,1,2,2,i6
78,32,1,2,2,i6
79,32,1,2,2,i6
80,32,1,2,2,i6
81,32,1,2,2,i6
82,32,1,2,2,i6
83,32,1,2,2,i6
84,14,7,7,2,It+6
85,14,7,7,2,It+6
86,14,7,7,2,It+6
87,14,7,7,2,It+6
88,14,8,5,1,V7
89,14,8,5,1,V7
90,14,1,2,3,i64
91,14,1,2,3,i64
92,14,8,5,1,V7
93,14,8,5,1,V7
94,14,1,2,3,i64
95,14,1,2,3,i64
96,14,8,5,1,V7
97,14,8,5,1,V7
98,14,1,2,3,i64
99,14,1,2,3,i64
100,14,8,5,1,V7
101,14,8,5,1,V7
102,14,1,2,3,i64
103,14,1,2,3,i64
104,14,8,1,1,V
105,14,1,2,3,i64
106,14,8,1,1,V
107,14,1,2,3,i64
108,14,8,1,1,V
109,14,1,2,3,i64
110,14,8,1,1,V
111,14,1,2,3,i64
112,14,8,1,1,V
113,14,8,1,1,V
114,14,8,1,1,V
115,14,8,1,1,V
116,14,8,1,1,V
117,14,8,1,1,V
118,14,8,1,1,V
119,14,8,1,1,V
120,14,8,1,1,V
121,14,8,1,1,V
122,14,8,1,1,V
123,14,8,1,1,V
124,14,8,1,1,V
125,14,8,1,1,V
126,14,8,1,1,V
127,14,8,1,1,V
128,14,8,5,1,V7
129,14,8,5,1,V7
130,14,8,5,1,V7
131,14,8,5,1,V7
132,14,8,5,1,V7
133,14,8,5,1,V7
134,14,8,5,1,V7
135,14,8,5,1,V7
136,13,1,1,1,I
137,13,1,1,1,I
138,13,8,5,1,V7
139,13,10,2,1,vi
140,13,6,5,1,V7/vi
141,13,6,5,1,V7/vi
142,13,6,1,1,IV
143,13,6,1,1,IV
144,13,8,5,3,V43
145,13,8,5,3,V43
146,13,1,1,2,I6
147,13,3,4,2,ii65
148,13,1,1,3,I64
149,13,1,1,3,I64
150,13,8,5,1,V7
151,13,8,5,1,V7
152,13,1,1,1,I
153,13,1,1,1,I
154,13,8,5,1,V7
155,13,10,2,1,vi
156,13,6,5,1,V7/vi
157,13,6,5,1,V7/vi
158,13,6,1,1,IV
159,13,6,1,1,IV
160,13,1,1,3,I64
161,13,8,5,1,V7
162,13,8,5,1,V7
163,13,8,5,1,V7
164,13,1,1,1,I
165,13,1,1,1,I
166,13,1,1,1,I
167,13,1,1,1,I
168,13,1,1,1,I
169,13,1,1,1,I
170,13,8,5,1,V7
171,13,10,2,1,vi
172,13,6,5,1,V7/vi
173,13,6,5,1,V7/vi
174,13,6,1,1,IV
175,13,6,1,1,IV
176,13,8,5,3,V43
177,13,8,5,3,V43
178,13,1,1,2,I6
179,13,3,4,2,ii65
180,13,1,1,3,I64
181,13,1,1,3,I64
182,13,8,5,1,V7
183,13,8,5,1,V7
184,13,1,1,1,I
185,13,1,1,1,I
186,13,8,5,1,V7
187,13,10,2,1,vi
188,13,6,5,1,V7/vi
189,13,6,5,1,V7/vi
190,13,6,1,1,IV
191,13,6,1,1,IV
192,13,1,1,3,I64
193,13,8,5,1,V7
194,13,8,5,1,V7
195,13,8,5,1,V7
196,13,1,1,1,I
197,13,1,1,1,I
198,13,8,5,1,V7
199,13,8,5,1,V7
200,13,1,1,3,I64
201,13,1,1,3,I64
202,13,8,5,1,V7
203,13,8,5,1,V7
204,13,1,1,1,I
205,13,1,1,1,I
206,13,8,5,3,V43
207,13,8,5,3,V43
208,13,1,1,2,I6
209,13,1,1,2,I6
210,13,8,5,4,V42
211,13,8,5,4,V42
212,13,1,1,2,I6
213,13,1,1,2,I6
214,13,8,5,2,V65
215,13,8,5,2,V65
216,13,1,1,2,I6
217,13,1,1,2,I6
218,13,8,5,3,V43
219,13,8,5,3,V43
220,13,1,1,2,I6
221,13,1,1,2,I6
222,13,8,5,3,V43
223,13,8,5,3,V43
224,13,1,1,2,I6
225,13,1,1,2,I6
226,13,8,5,3,V43
227,13,8,5,3,V43
