onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
-1.0,60.0,60.0,1.0,0.0,0.0
0.0,65.0,63.0,1.0,0.0,1.0
1.0,68.0,65.0,1.0,0.0,1.0
2.0,72.0,67.0,1.0,0.0,1.0
3.0,77.0,70.0,1.0,0.0,1.0
4.0,80.0,72.0,1.5,0.0,2.0
5.0,60.0,60.0,1.0,1.0,2.0
5.5,79.0,71.0,0.166666666667,0.0,2.0
5.66666666667,77.0,70.0,0.166666666667,0.0,2.0
5.83333333333,76.0,69.0,0.166666666667,0.0,2.0
6.0,77.0,70.0,1.0,0.0,2.0
7.0,60.0,60.0,1.0,1.0,2.0
8.0,67.0,64.0,1.0,0.0,3.0
9.0,72.0,67.0,1.0,0.0,3.0
10.0,76.0,69.0,1.0,0.0,3.0
11.0,79.0,71.0,1.0,0.0,3.0
12.0,82.0,73.0,1.5,0.0,4.0
13.0,60.0,60.0,1.0,1.0,4.0
13.5,80.0,72.0,0.166666666667,0.0,4.0
13.6666666667,79.0,71.0,0.166666666667,0.0,4.0
13.8333333333,77.0,70.0,0.166666666667,0.0,4.0
14.0,79.0,71.0,1.0,0.0,4.0
15.0,60.0,60.0,1.0,1.0,4.0
16.0,80.0,72.0,1.5,0.0,5.0
17.0,60.0,60.0,1.0,1.0,5.0
17.5,79.0,71.0,0.166666666667,0.0,5.0
17.6666666667,77.0,70.0,0.166666666667,0.0,5.0
17.8333333333,76.0,69.0,0.166666666667,0.0,5.0
18.0,77.0,70.0,1.0,0.0,5.0
19.0,60.0,60.0,1.0,1.0,5.0
20.0,82.0,73.0,1.5,0.0,6.0
21.0,64.0,62.0,1.0,1.0,6.0
21.5,80.0,72.0,0.166666666667,0.0,6.0
21.6666666667,79.0,71.0,0.166666666667,0.0,6.0
21.8333333333,77.0,70.0,0.166666666667,0.0,6.0
22.0,79.0,71.0,1.0,0.0,6.0
23.0,64.0,62.0,1.0,1.0,6.0
24.0,84.0,74.0,2.0,0.0,7.0
25.0,65.0,63.0,1.0,1.0,7.0
26.0,82.0,73.0,0.5,0.0,7.0
26.5,80.0,72.0,0.5,0.0,7.0
27.0,79.0,71.0,0.5,0.0,7.0
27.5,77.0,70.0,0.5,0.0,7.0
28.0,79.0,71.0,0.0,0.0,8.0
29.0,76.0,69.0,1.0,0.0,8.0
31.0,43.0,50.0,1.0,1.0,8.0
32.0,48.0,53.0,1.0,1.0,9.0
33.0,51.0,55.0,1.0,1.0,9.0
34.0,55.0,57.0,1.0,1.0,9.0
35.0,60.0,60.0,1.0,1.0,9.0
36.0,63.0,62.0,1.5,1.0,10.0
37.5,62.0,61.0,0.166666666667,1.0,10.0
37.6666666667,60.0,60.0,0.166666666667,1.0,10.0
37.8333333333,59.0,59.0,0.166666666667,1.0,10.0
38.0,60.0,60.0,1.0,1.0,10.0
39.0,60.0,60.0,1.0,1.0,10.0
40.0,68.0,65.0,4.0,0.0,11.0
41.5,75.0,69.0,0.166666666667,0.0,11.0
41.6666666667,73.0,68.0,0.166666666667,0.0,11.0
41.8333333333,72.0,67.0,0.166666666667,0.0,11.0
42.0,73.0,68.0,1.0,0.0,11.0
43.0,73.0,68.0,1.0,0.0,11.0
44.0,73.0,68.0,5.5,0.0,12.0
45.5,70.0,66.0,0.166666666667,0.0,12.0
45.6666666667,68.0,65.0,0.166666666667,0.0,12.0
45.8333333333,67.0,64.0,0.166666666667,0.0,12.0
46.0,68.0,65.0,1.0,0.0,12.0
47.0,68.0,65.0,1.0,0.0,12.0
48.0,73.0,68.0,1.5,0.0,13.0
49.5,75.0,69.0,0.166666666667,0.0,13.0
49.6666666667,73.0,68.0,0.166666666667,0.0,13.0
49.8333333333,72.0,67.0,0.166666666667,0.0,13.0
50.0,73.0,68.0,1.0,0.0,13.0
51.0,73.0,68.0,1.0,0.0,13.0
52.0,68.0,65.0,4.0,0.0,14.0
53.5,73.0,68.0,0.166666666667,0.0,14.0
53.6666666667,72.0,67.0,0.166666666667,0.0,14.0
53.8333333333,71.0,66.0,0.166666666667,0.0,14.0
54.0,72.0,67.0,1.0,0.0,14.0
55.0,72.0,67.0,1.0,0.0,14.0
56.0,72.0,67.0,1.0,0.0,15.0
57.0,70.0,66.0,2.0,0.0,15.0
58.0,62.0,61.0,2.0,1.0,15.0
59.0,68.0,65.0,1.0,0.0,15.0
60.0,67.0,64.0,1.0,0.0,16.0
61.0,75.0,69.0,1.0,0.0,16.0
62.0,73.0,68.0,1.0,0.0,16.0
63.0,72.0,67.0,2.0,0.0,16.0
64.0,65.0,63.0,2.0,1.0,17.0
65.0,70.0,66.0,2.0,0.0,17.0
66.0,65.0,63.0,2.0,1.0,17.0
67.0,68.0,65.0,1.0,0.0,17.0
68.0,67.0,64.0,1.0,0.0,18.0
69.0,75.0,69.0,1.0,0.0,18.0
70.0,73.0,68.0,1.0,0.0,18.0
71.0,72.0,67.0,1.0,0.0,18.0
72.0,53.0,56.0,2.0,1.0,19.0
73.0,70.0,66.0,2.0,0.0,19.0
74.0,53.0,56.0,2.0,1.0,19.0
75.0,68.0,65.0,1.0,0.0,19.0
76.0,67.0,64.0,1.0,0.0,20.0
76.5,63.0,62.0,0.5,1.0,20.0
77.0,51.0,55.0,0.5,1.0,20.0
77.5,63.0,62.0,0.5,1.0,20.0
78.0,51.0,55.0,0.5,1.0,20.0
78.5,63.0,62.0,0.5,1.0,20.0
79.0,76.0,70.0,1.0,0.0,20.0
79.5,63.0,62.0,0.5,1.0,20.0
80.0,75.0,69.0,1.0,0.0,21.0
80.5,63.0,62.0,0.5,1.0,21.0
81.0,73.0,68.0,1.0,0.0,21.0
81.5,63.0,62.0,0.5,1.0,21.0
82.0,70.0,66.0,1.0,0.0,21.0
82.5,63.0,62.0,0.5,1.0,21.0
83.0,67.0,64.0,1.0,0.0,21.0
83.5,63.0,62.0,0.5,1.0,21.0
84.0,64.0,63.0,1.5,0.0,22.0
85.0,51.0,55.0,1.0,1.0,22.0
85.5,63.0,62.0,0.5,0.0,22.0
86.0,68.0,65.0,1.0,0.0,22.0
86.5,63.0,62.0,0.5,1.0,22.0
87.0,76.0,70.0,1.0,0.0,22.0
87.5,63.0,62.0,0.5,1.0,22.0
88.0,75.0,69.0,1.0,0.0,23.0
88.5,63.0,62.0,0.5,1.0,23.0
89.0,73.0,68.0,1.0,0.0,23.0
89.5,63.0,62.0,0.5,1.0,23.0
90.0,70.0,66.0,1.0,0.0,23.0
90.5,63.0,62.0,0.5,1.0,23.0
91.0,67.0,64.0,1.0,0.0,23.0
