onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
-0.5,69.0,65.0,0.5,0.0,0.0
0.0,72.0,67.0,1.0,0.0,1.0
1.5,72.0,67.0,0.166666667,0.0,1.0
1.666666667,71.0,66.0,0.166666667,0.0,1.0
1.833333333,74.0,68.0,0.166666667,0.0,1.0
2.0,72.0,67.0,1.0,0.0,2.0
3.5,69.0,65.0,0.5,0.0,2.0
4.0,70.0,66.0,1.0,0.0,3.0
5.5,70.0,66.0,0.166666667,0.0,3.0
5.666666667,69.0,65.0,0.166666667,0.0,3.0
5.833333333,72.0,67.0,0.166666667,0.0,3.0
6.0,70.0,66.0,1.0,0.0,4.0
7.5,70.0,66.0,0.5,0.0,4.0
8.0,69.0,65.0,0.25,0.0,5.0
8.25,72.0,67.0,0.25,0.0,5.0
8.5,77.0,70.0,1.0,0.0,5.0
9.0,60.0,60.0,1.0,1.0,5.0
9.5,76.0,69.0,0.5,0.0,5.0
10.0,77.0,70.0,0.5,0.0,6.0
10.5,81.0,72.0,1.0,0.0,6.0
11.0,67.0,64.0,1.0,1.0,6.0
11.5,79.0,71.0,1.0,0.0,6.0
12.0,69.0,65.0,1.0,1.0,7.0
12.5,81.0,72.0,1.0,0.0,7.0
13.0,72.0,67.0,1.0,1.0,7.0
13.5,82.0,73.0,0.25,0.0,7.0
13.75,84.0,74.0,0.25,0.0,7.0
14.0,84.0,74.0,0.5,0.0,8.0
14.5,82.0,73.0,0.5,0.0,8.0
16.0,82.0,73.0,0.5,0.0,9.0
16.5,86.0,75.0,1.0,0.0,9.0
17.0,72.0,67.0,1.0,1.0,9.0
17.5,84.0,74.0,0.25,0.0,9.0
17.75,82.0,73.0,0.25,0.0,9.0
18.0,84.0,74.0,0.0,0.0,10.0
18.5,81.0,72.0,0.875,0.0,10.0
19.0,67.0,64.0,1.0,1.0,10.0
19.375,79.0,71.0,0.125,0.0,10.0
19.5,82.0,73.0,0.375,0.0,10.0
19.875,79.0,71.0,0.125,0.0,10.0
20.0,79.0,71.0,0.5,0.0,11.0
20.5,77.0,70.0,0.875,0.0,11.0
21.0,70.0,66.0,1.0,1.0,11.0
21.375,76.0,69.0,0.125,0.0,11.0
21.5,79.0,71.0,0.375,0.0,11.0
21.875,76.0,69.0,0.125,0.0,11.0
22.0,77.0,70.0,1.0,0.0,12.0
23.5,69.0,65.0,0.5,0.0,12.0
24.0,72.0,67.0,1.0,0.0,13.0
25.5,72.0,67.0,0.166666667,0.0,13.0
25.66666667,71.0,66.0,0.166666667,0.0,13.0
25.83333333,74.0,68.0,0.166666667,0.0,13.0
26.0,72.0,67.0,1.0,0.0,14.0
27.5,69.0,65.0,0.5,0.0,14.0
28.0,72.0,67.0,1.0,0.0,15.0
29.5,72.0,67.0,0.166666667,0.0,15.0
29.66666667,71.0,66.0,0.166666667,0.0,15.0
29.83333333,74.0,68.0,0.166666667,0.0,15.0
30.0,72.0,67.0,1.0,0.0,16.0
31.5,72.0,67.0,0.166666667,0.0,16.0
31.66666667,71.0,66.0,0.166666667,0.0,16.0
31.83333333,69.0,65.0,0.166666667,0.0,16.0
32.0,76.0,69.0,0.5,0.0,17.0
32.5,72.0,67.0,0.166666667,0.0,17.0
32.66666667,71.0,66.0,0.166666667,0.0,17.0
32.83333333,69.0,65.0,0.166666667,0.0,17.0
33.0,76.0,69.0,0.5,0.0,17.0
33.5,72.0,67.0,0.166666667,0.0,17.0
33.66666667,71.0,66.0,0.166666667,0.0,17.0
33.83333333,69.0,65.0,0.166666667,0.0,17.0
34.0,76.0,69.0,1.0,0.0,18.0
35.5,67.0,64.0,0.5,0.0,18.0
35.75,47.0,52.0,0.25,1.0,18.0
36.0,64.0,62.0,1.0,0.0,19.0
36.25,52.0,55.0,0.25,1.0,19.0
36.5,43.0,50.0,0.25,1.0,19.0
36.75,47.0,52.0,0.25,1.0,19.0
37.0,67.0,64.0,1.0,0.0,19.0
37.25,52.0,55.0,0.25,1.0,19.0
37.5,43.0,50.0,0.25,1.0,19.0
37.75,47.0,52.0,0.25,1.0,19.0
38.0,72.0,67.0,1.5,0.0,20.0
38.25,52.0,55.0,0.25,1.0,20.0
38.5,43.0,50.0,0.25,1.0,20.0
38.75,47.0,52.0,0.25,1.0,20.0
39.0,48.0,53.0,0.25,1.0,20.0
39.25,52.0,55.0,0.25,1.0,20.0
39.5,76.0,69.0,0.5,0.0,20.0
39.75,47.0,52.0,0.25,1.0,20.0
40.0,79.0,71.0,0.5,0.0,21.0
40.25,52.0,55.0,0.25,1.0,21.0
40.5,84.0,74.0,1.0,0.0,21.0
40.75,47.0,52.0,0.25,1.0,21.0
41.0,48.0,53.0,0.25,1.0,21.0
41.25,52.0,55.0,0.25,1.0,21.0
41.5,88.0,76.0,0.25,0.0,21.0
41.75,86.0,75.0,0.25,0.0,21.0
42.0,84.0,74.0,1.0,0.0,22.0
42.25,53.0,56.0,0.25,1.0,22.0
42.5,43.0,50.0,0.25,1.0,22.0
42.75,49.0,53.0,0.25,1.0,22.0
43.0,83.0,73.0,0.5,0.0,22.0
43.25,53.0,56.0,0.25,1.0,22.0
43.5,43.0,50.0,0.25,1.0,22.0
43.75,49.0,53.0,0.25,1.0,22.0
44.0,71.0,66.0,1.0,0.0,23.0
44.25,53.0,56.0,0.25,1.0,23.0
44.5,43.0,50.0,0.25,1.0,23.0
44.75,49.0,53.0,0.25,1.0,23.0
45.0,74.0,68.0,1.0,0.0,23.0
45.25,53.0,56.0,0.25,1.0,23.0
45.5,43.0,50.0,0.25,1.0,23.0
45.75,49.0,53.0,0.25,1.0,23.0
46.0,77.0,70.0,1.5,0.0,24.0
46.25,53.0,56.0,0.25,1.0,24.0
46.5,43.0,50.0,0.25,1.0,24.0
46.75,49.0,53.0,0.25,1.0,24.0
47.0,50.0,54.0,0.25,1.0,24.0
47.25,53.0,56.0,0.25,1.0,24.0
47.5,83.0,73.0,0.5,0.0,24.0
47.75,49.0,53.0,0.25,1.0,24.0
48.0,86.0,75.0,0.5,0.0,25.0
48.25,53.0,56.0,0.25,1.0,25.0
48.5,89.0,77.0,1.0,0.0,25.0
48.75,49.0,53.0,0.25,1.0,25.0
49.0,50.0,54.0,0.25,1.0,25.0
49.25,53.0,56.0,0.25,1.0,25.0
49.5,88.0,76.0,0.5,0.0,25.0
49.75,50.0,54.0,0.25,1.0,25.0
50.0,86.0,75.0,1.0,0.0,26.0
50.25,55.0,57.0,0.25,1.0,26.0
50.5,48.0,53.0,0.25,1.0,26.0
50.75,51.0,54.0,0.25,1.0,26.0
51.0,84.0,74.0,0.5,0.0,26.0
51.25,55.0,57.0,0.25,1.0,26.0
51.5,52.0,55.0,0.25,1.0,26.0
51.75,50.0,54.0,0.25,1.0,26.0
52.0,76.0,69.0,1.0,0.0,27.0
52.25,60.0,60.0,0.25,1.0,27.0
52.5,64.0,62.0,0.25,1.0,27.0
52.75,62.0,61.0,0.25,1.0,27.0
53.0,79.0,71.0,1.0,0.0,27.0
53.25,64.0,62.0,0.25,1.0,27.0
53.5,60.0,60.0,0.25,1.0,27.0
53.75,59.0,59.0,0.25,1.0,27.0
54.0,84.0,74.0,1.5,0.0,28.0
54.25,60.0,60.0,0.25,1.0,28.0
54.5,57.0,58.0,0.25,1.0,28.0
54.75,55.0,57.0,0.25,1.0,28.0
55.0,54.0,56.0,0.25,1.0,28.0
55.25,57.0,58.0,0.25,1.0,28.0
55.5,85.0,74.0,0.5,0.0,28.0
55.75,52.0,55.0,0.25,1.0,28.0
