time,key,degree,quality,inversion,roman_numeral_notation
-1,19,8,1,1,V
0,19,1,1,1,I
1,19,3,4,1,ii7
2,19,8,1,1,V
3,19,1,1,2,I6
4,19,6,1,1,IV
5,19,6,1,1,IV
6,19,1,1,3,I64
7,19,1,1,3,I64
8,19,8,5,1,V7
9,19,1,1,1,I
10,19,1,1,1,I
11,19,8,1,1,V
12,19,1,1,1,I
13,19,3,4,1,ii7
14,19,8,1,1,V
15,19,1,1,2,I6
16,19,6,1,1,IV
17,19,6,1,1,IV
18,19,1,1,3,I64
19,19,1,1,3,I64
20,19,8,5,1,V7
21,19,1,1,1,I
22,19,1,1,1,I
23,19,1,1,1,I
24,19,1,6,1,I+
25,19,6,1,1,IV
26,19,12,10,2,vii=65
27,19,1,1,1,I
28,19,1,1,1,I
29,19,1,1,1,I
30,19,1,6,1,I+
31,19,6,1,1,IV
32,19,12,10,2,vii=65
33,19,1,1,1,I
34,19,1,1,1,I
35,19,1,1,1,I
36,19,1,6,1,I+
37,19,6,1,1,IV
38,19,3,2,1,ii
39,19,8,1,2,V6
40,19,6,1,2,IV6
41,19,12,8,1,vii-
42,19,6,1,2,V6/vi
43,19,3,2,2,ii6
44,19,3,2,2,ii6
45,19,8,5,1,V7
46,19,1,1,1,I
47,19,1,1,1,I
48,19,1,6,1,I+
49,19,6,1,1,IV
50,19,12,10,2,vii=65
51,19,1,1,1,I
52,19,1,1,1,I
53,19,1,1,1,I
54,19,1,6,1,I+
55,19,6,1,1,IV
56,19,12,10,2,vii=65
57,19,1,1,1,I
58,19,1,1,1,I
59,19,1,1,1,I
60,19,1,6,1,I+
61,19,6,1,1,IV
62,19,3,2,1,ii
63,19,8,1,2,V6
64,19,6,1,2,IV6
65,19,12,8,1,vii-
66,19,6,1,2,V6/vi
67,19,3,2,2,ii6
68,19,3,2,2,ii6
69,19,8,5,1,V7
70,19,1,1,1,I
71,19,1,1,1,I
72,19,1,1,2,I6
73,19,3,2,1,ii
74,19,1,1,2,I6
75,19,1,1,2,I6
76,19,3,2,2,ii6
77,19,1,1,1,I
78,19,12,8,2,vii-6
79,19,10,2,1,vi
80,19,10,8,2,vii-6/V
81,19,6,1,1,IV
82,19,8,10,1,vii=7/V
83,19,8,1,1,V
84,19,1,1,2,I6
85,19,3,2,1,ii
86,19,5,2,2,iii6
87,19,1,1,2,I6
88,19,3,2,2,ii6
89,19,1,1,2,I6
90,19,6,5,4,V42/vi
91,19,10,2,2,vi6
92,19,5,5,4,V42/V
93,19,8,1,2,V6
94,19,6,5,4,V42/vi
95,19,10,2,2,vi6
96,19,5,5,4,V42/V
97,19,8,1,2,V6
98,1,1,1,2,I6
99,1,1,1,2,I6
100,1,1,1,2,I6
101,1,1,1,2,I6
102,1,8,5,4,V42
103,1,1,1,1,I
104,1,8,5,4,V42
105,1,1,1,1,I
106,1,1,1,1,I
107,1,1,1,1,I
108,1,8,5,1,V7
109,1,8,5,1,V7
110,1,8,5,1,V7
111,1,1,1,1,I
112,1,1,1,1,I
113,1,1,1,1,I
114,33,1,1,2,I6
115,33,3,2,1,ii
116,33,1,1,2,I6
117,33,1,1,2,I6
118,33,3,2,2,ii6
119,33,1,1,1,I
120,33,12,8,2,vii-6
121,33,10,2,1,vi
122,33,8,1,2,V6
123,33,6,1,1,IV
124,33,8,10,1,vii=7/V
125,33,8,1,1,V
126,33,1,1,2,I6
127,33,3,2,1,ii
128,33,5,2,2,iii6
129,33,1,1,2,I6
130,33,3,2,2,ii6
131,33,1,1,2,I6
132,33,6,5,4,V42/vi
133,33,10,2,2,vi6
134,33,3,5,4,V42/iv
135,33,6,1,2,IV6
136,33,12,5,4,V42/ii
137,33,3,2,2,ii6
138,33,8,5,4,V42
139,33,1,1,2,I6
140,33,12,5,4,V42/ii
141,33,3,2,2,ii6
142,33,8,5,4,V42
143,33,1,1,2,I6
144,33,8,5,4,V42
145,33,1,1,2,I6
146,33,1,1,2,I6
147,33,8,5,2,V65
148,33,8,5,2,V65
149,33,1,1,1,I
150,33,8,5,4,V42
151,33,1,1,1,I
152,33,8,5,4,V42
153,33,1,1,1,I
154,33,1,1,1,I
155,33,1,1,1,I
156,33,8,5,1,V7
157,33,8,5,1,V7
158,33,8,5,1,V7
159,33,1,1,1,I
160,33,1,1,1,I
161,20,1,2,1,i
162,20,1,2,1,i
163,20,1,2,1,i
164,20,8,1,1,V
165,20,1,2,1,i
166,20,1,2,1,i
167,9,1,1,1,I
168,9,1,1,1,I
169,9,1,1,1,I
170,9,8,1,1,V
171,9,1,1,1,I
172,9,1,1,1,I
173,9,1,1,1,I
174,9,1,1,1,I
175,9,1,1,1,I
176,9,1,1,1,I
177,20,6,2,2,iv6
178,20,6,2,2,iv6
179,20,6,2,2,iv6
180,20,7,7,2,It+6
181,20,7,7,2,It+6
182,20,7,7,2,It+6
183,20,8,1,1,V
184,20,8,1,1,V
185,20,8,1,1,V
186,20,8,1,1,V
187,20,8,1,1,V
188,20,8,1,1,V
189,20,8,1,1,V
190,20,8,1,1,V
191,20,8,1,1,V
192,20,8,1,1,V
193,20,8,1,1,V
194,20,8,1,1,V
195,20,8,1,1,V
196,20,8,1,1,V
197,20,8,1,1,V
198,20,8,1,1,V
199,20,8,1,1,V
200,20,8,1,1,V
201,20,8,1,1,V
202,20,8,1,1,V
203,20,8,1,1,V
204,20,8,1,1,V
205,20,8,1,1,V
206,20,8,1,1,V
207,19,1,1,1,I
208,19,3,4,1,ii7
209,19,8,1,1,V
210,19,1,1,2,I6
211,19,6,1,1,IV
212,19,6,1,1,IV
213,19,1,1,3,I64
214,19,1,1,3,I64
215,19,8,5,1,V7
216,19,1,1,1,I
217,19,1,1,1,I
218,19,8,1,1,V
219,19,1,1,1,I
220,19,3,4,1,ii7
221,19,8,1,1,V
222,19,1,1,2,I6
223,19,6,1,1,IV
224,19,6,1,1,IV
225,19,1,1,3,I64
226,19,1,1,3,I64
227,19,8,5,1,V7
228,19,1,1,1,I
229,19,1,1,1,I
230,19,1,1,1,I
231,19,1,6,1,I+
232,19,6,1,1,IV
233,19,12,10,2,vii=65
234,19,1,1,1,I
235,19,1,1,1,I
236,19,1,1,1,I
237,19,1,6,1,I+
238,19,6,1,1,IV
239,19,12,10,2,vii=65
240,19,1,1,1,I
241,19,1,1,1,I
242,19,1,1,1,I
243,19,1,6,1,I+
244,19,6,1,1,IV
245,19,3,2,1,ii
246,19,8,1,2,V6
247,19,6,1,2,IV6
248,19,12,8,1,vii-
249,19,6,1,2,V6/vi
250,19,3,2,2,ii6
251,19,3,2,2,ii6
252,19,8,5,1,V7
253,19,1,1,1,I
254,19,1,1,1,I
255,19,1,6,1,I+
256,19,6,1,1,IV
257,19,12,10,2,vii=65
258,19,1,1,1,I
259,19,1,1,1,I
260,19,1,1,1,I
261,19,1,6,1,I+
262,19,6,1,1,IV
263,19,12,10,2,vii=65
264,19,1,1,1,I
265,19,1,1,1,I
266,19,1,1,1,I
267,19,1,6,1,I+
268,19,6,1,1,IV
269,19,3,2,1,ii
270,19,8,1,2,V6
271,19,6,1,2,IV6
272,19,12,8,1,vii-
273,19,6,1,2,V6/vi
274,19,3,2,2,ii6
275,19,3,2,2,ii6
276,19,8,5,1,V7
277,19,8,5,1,V7
278,19,1,1,1,I
279,19,1,1,2,I6
280,19,3,2,1,ii
281,19,1,1,2,I6
282,19,1,1,2,I6
283,19,3,2,2,ii6
284,19,1,1,1,I
285,19,12,8,2,vii-6
286,19,10,2,1,vi
287,19,10,8,2,vii-6/V
288,19,6,1,1,IV
289,19,8,10,1,vii=7/V
290,19,8,1,1,V
291,19,8,1,1,V
292,19,8,1,1,V
293,19,8,1,1,V
294,19,8,1,1,V
295,19,8,1,1,V
296,19,8,1,1,V
297,19,8,1,1,V
298,19,8,1,1,V
299,19,8,1,1,V
300,19,8,5,1,V7
301,19,8,5,1,V7
302,19,8,5,1,V7
303,19,8,5,1,V7
304,19,8,5,1,V7
305,19,8,5,1,V7
306,19,8,5,1,V7
307,19,8,5,1,V7
308,19,8,5,1,V7
309,19,8,5,4,V42
310,19,8,5,4,V42
311,19,8,5,4,V42
312,19,8,5,4,V42
313,19,8,5,4,V42
314,19,8,1,1,V
315,19,1,1,2,I6
316,19,6,1,1,IV
317,19,8,1,1,V
318,19,1,1,3,I64
319,19,6,2,1,iv
320,19,6,2,1,iv
321,19,1,1,3,I64
322,19,1,1,3,I64
323,19,8,5,1,V7
324,19,1,1,1,I
325,19,1,1,1,I
326,19,8,1,1,V
327,19,1,1,2,I6
328,19,6,1,1,IV
329,19,8,1,1,V
330,19,1,1,3,I64
331,19,6,2,1,iv
332,19,6,2,1,iv
333,19,1,1,3,I64
334,19,1,1,3,I64
335,19,8,5,1,V7
336,19,1,1,1,I
