onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
0.0,67.0,64.0,2.0,0.0,1.0
2.0,62.0,61.0,0.333333333333,0.0,1.0
2.33333333333,67.0,64.0,0.333333333333,0.0,1.0
2.66666666667,71.0,66.0,0.333333333333,0.0,1.0
3.0,74.0,68.0,0.333333333333,0.0,1.0
3.33333333333,72.0,67.0,0.333333333333,0.0,1.0
3.66666666667,69.0,65.0,0.333333333333,0.0,1.0
4.0,67.0,64.0,1.0,0.0,2.0
5.0,67.0,64.0,1.0,0.0,2.0
6.0,66.0,63.0,1.0,0.0,2.0
7.0,67.0,64.0,1.0,0.0,2.0
8.0,69.0,65.0,1.5,0.0,3.0
9.0,50.0,54.0,1.0,1.0,3.0
9.5,69.0,65.0,0.5,0.0,3.0
10.0,71.0,66.0,1.5,0.0,3.0
11.0,53.0,56.0,1.0,1.0,3.0
11.5,71.0,66.0,0.5,0.0,3.0
12.0,74.0,68.0,1.0,0.0,4.0
13.0,72.0,67.0,1.0,0.0,4.0
14.0,72.0,67.0,0.0,0.0,4.0
14.5,55.0,57.0,0.5,1.0,4.0
15.0,59.0,59.0,0.5,1.0,4.0
15.5,62.0,61.0,0.5,1.0,4.0
16.0,79.0,71.0,2.0,0.0,5.0
18.0,74.0,68.0,0.333333333333,0.0,5.0
18.3333333333,79.0,71.0,0.333333333333,0.0,5.0
18.6666666667,83.0,73.0,0.333333333333,0.0,5.0
19.0,86.0,75.0,0.333333333333,0.0,5.0
19.3333333333,84.0,74.0,0.333333333333,0.0,5.0
19.6666666667,81.0,72.0,0.333333333333,0.0,5.0
20.0,79.0,71.0,1.0,0.0,6.0
21.0,79.0,71.0,1.0,0.0,6.0
21.5,74.0,68.0,0.5,1.0,6.0
22.0,78.0,70.0,1.0,0.0,6.0
22.5,74.0,68.0,0.5,1.0,6.0
23.0,79.0,71.0,1.0,0.0,6.0
23.5,74.0,68.0,0.5,1.0,6.0
24.0,81.0,72.0,1.5,0.0,7.0
24.5,74.0,68.0,0.5,1.0,7.0
25.0,62.0,61.0,0.5,1.0,7.0
25.5,81.0,72.0,0.5,0.0,7.0
26.0,83.0,73.0,1.5,0.0,7.0
26.5,74.0,68.0,0.5,1.0,7.0
27.0,65.0,63.0,0.5,1.0,7.0
27.5,83.0,73.0,0.5,0.0,7.0
28.0,86.0,75.0,1.0,0.0,8.0
28.5,67.0,64.0,0.5,1.0,8.0
29.0,84.0,74.0,1.0,0.0,8.0
29.5,69.0,65.0,0.5,1.0,8.0
30.0,84.0,74.0,0.0,0.0,8.0
30.5,84.0,74.0,0.5,0.0,8.0
31.0,85.0,74.0,0.5,0.0,8.0
31.5,86.0,75.0,0.5,0.0,8.0
32.0,87.0,75.0,0.5,0.0,9.0
32.5,88.0,76.0,0.5,0.0,9.0
33.0,69.0,65.0,1.0,1.0,9.0
33.5,88.0,76.0,0.5,0.0,9.0
34.0,86.0,75.0,0.5,0.0,9.0
34.5,84.0,74.0,0.5,0.0,9.0
35.0,83.0,73.0,0.5,0.0,9.0
35.5,81.0,72.0,0.5,0.0,9.0
36.0,85.0,74.0,0.5,0.0,10.0
36.5,86.0,75.0,0.5,0.0,10.0
37.0,67.0,64.0,1.0,1.0,10.0
37.5,86.0,75.0,0.5,0.0,10.0
38.0,84.0,74.0,0.5,0.0,10.0
38.5,83.0,73.0,0.5,0.0,10.0
39.0,81.0,72.0,0.5,0.0,10.0
39.5,79.0,71.0,0.5,0.0,10.0
40.0,78.0,70.0,0.5,0.0,11.0
40.5,76.0,69.0,0.5,0.0,11.0
41.0,74.0,68.0,0.5,0.0,11.0
41.5,72.0,67.0,0.5,0.0,11.0
42.0,71.0,66.0,0.5,0.0,11.0
42.5,69.0,65.0,0.5,0.0,11.0
43.0,67.0,64.0,0.5,0.0,11.0
43.5,66.0,63.0,0.5,0.0,11.0
44.0,67.0,64.0,1.5,0.0,12.0
45.5,69.0,65.0,0.5,0.0,12.0
46.0,71.0,66.0,0.5,0.0,12.0
46.5,72.0,67.0,0.5,0.0,12.0
47.0,73.0,67.0,0.5,0.0,12.0
47.5,74.0,68.0,0.5,0.0,12.0
48.0,75.0,68.0,0.5,0.0,13.0
48.5,76.0,69.0,0.5,0.0,13.0
49.0,57.0,58.0,1.0,1.0,13.0
49.5,76.0,69.0,0.5,0.0,13.0
50.0,74.0,68.0,0.5,0.0,13.0
50.5,72.0,67.0,0.5,0.0,13.0
51.0,71.0,66.0,0.5,0.0,13.0
51.5,69.0,65.0,0.5,0.0,13.0
52.0,75.0,68.0,0.5,0.0,14.0
52.5,76.0,69.0,0.5,0.0,14.0
53.0,57.0,58.0,1.0,1.0,14.0
53.5,76.0,69.0,0.5,0.0,14.0
54.0,76.0,69.0,0.5,0.0,14.0
54.5,73.0,67.0,0.5,0.0,14.0
55.0,69.0,65.0,0.5,0.0,14.0
55.5,67.0,64.0,0.5,0.0,14.0
56.0,66.0,63.0,1.0,0.0,15.0
56.3333333333,54.0,56.0,0.333333333333,1.0,15.0
56.6666666667,57.0,58.0,0.333333333333,1.0,15.0
57.0,81.0,72.0,0.333333333333,0.0,15.0
57.3333333333,78.0,70.0,0.333333333333,0.0,15.0
57.6666666667,74.0,68.0,0.333333333333,0.0,15.0
58.0,72.0,67.0,1.0,0.0,15.0
58.3333333333,54.0,56.0,0.333333333333,1.0,15.0
58.6666666667,57.0,58.0,0.333333333333,1.0,15.0
59.0,81.0,72.0,0.333333333333,0.0,15.0
59.3333333333,78.0,70.0,0.333333333333,0.0,15.0
59.6666666667,72.0,67.0,0.333333333333,0.0,15.0
60.0,71.0,66.0,1.0,0.0,16.0
60.3333333333,55.0,57.0,0.333333333333,1.0,16.0
60.6666666667,59.0,59.0,0.333333333333,1.0,16.0
61.0,79.0,71.0,0.333333333333,0.0,16.0
61.3333333333,74.0,68.0,0.333333333333,0.0,16.0
61.6666666667,71.0,66.0,0.333333333333,0.0,16.0
62.0,67.0,64.0,1.0,0.0,16.0
62.3333333333,55.0,57.0,0.333333333333,1.0,16.0
62.6666666667,59.0,59.0,0.333333333333,1.0,16.0
63.0,74.0,68.0,0.333333333333,0.0,16.0
63.3333333333,71.0,66.0,0.333333333333,0.0,16.0
63.6666666667,67.0,64.0,0.333333333333,0.0,16.0
64.0,66.0,63.0,1.0,0.0,17.0
64.3333333333,54.0,56.0,0.333333333333,1.0,17.0
64.6666666667,57.0,58.0,0.333333333333,1.0,17.0
65.0,81.0,72.0,0.333333333333,0.0,17.0
65.3333333333,78.0,70.0,0.333333333333,0.0,17.0
65.6666666667,74.0,68.0,0.333333333333,0.0,17.0
66.0,72.0,67.0,1.0,0.0,17.0
66.3333333333,54.0,56.0,0.333333333333,1.0,17.0
66.6666666667,57.0,58.0,0.333333333333,1.0,17.0
67.0,81.0,72.0,0.333333333333,0.0,17.0
67.3333333333,78.0,70.0,0.333333333333,0.0,17.0
67.6666666667,72.0,67.0,0.333333333333,0.0,17.0
68.0,71.0,66.0,1.0,0.0,18.0
68.3333333333,55.0,57.0,0.333333333333,1.0,18.0
68.6666666667,59.0,59.0,0.333333333333,1.0,18.0
69.0,79.0,71.0,0.333333333333,0.0,18.0
69.3333333333,74.0,68.0,0.333333333333,0.0,18.0
69.6666666667,71.0,66.0,0.333333333333,0.0,18.0
70.0,67.0,64.0,1.0,0.0,18.0
70.3333333333,55.0,57.0,0.333333333333,1.0,18.0
70.6666666667,59.0,59.0,0.333333333333,1.0,18.0
71.0,74.0,68.0,0.333333333333,0.0,18.0
71.3333333333,71.0,66.0,0.333333333333,0.0,18.0
71.6666666667,67.0,64.0,0.333333333333,0.0,18.0
72.0,62.0,61.0,1.0,0.0,19.0
72.3333333333,54.0,56.0,0.333333333333,1.0,19.0
72.6666666667,57.0,58.0,0.333333333333,1.0,19.0
73.0,74.0,68.0,0.333333333333,0.0,19.0
73.3333333333,71.0,66.0,0.333333333333,0.0,19.0
73.6666666667,67.0,64.0,0.333333333333,0.0,19.0
74.0,62.0,61.0,1.0,0.0,19.0
74.3333333333,54.0,56.0,0.333333333333,1.0,19.0
74.6666666667,57.0,58.0,0.333333333333,1.0,19.0
75.0,74.0,68.0,0.333333333333,0.0,19.0
