time,key,degree,quality,inversion,roman_numeral_notation
0,2,1,1,0,i
1,2,1,1,0,i
2,2,1,1,0,i
3,2,1,1,0,i
4,2,1,1,0,i
5,2,1,1,0,i
6,2,1,1,0,i
7,2,1,1,0,i
8,2,1,1,0,i
9,2,1,1,0,i
10,2,1,1,0,i
11,2,8,4,2,V43
12,2,12,8,1,vii-65
13,2,12,8,1,vii-65
14,2,12,8,1,vii-65
15,2,12,8,1,vii-65
16,2,12,8,1,vii-65
17,2,12,8,1,vii-65
18,2,12,8,1,vii-65
19,2,12,8,1,vii-65
20,2,12,8,1,vii-65
21,2,12,8,1,vii-65
22,2,12,8,1,vii-65
23,2,1,1,1,i6
24,2,1,1,1,i6
25,2,1,1,1,i6
26,2,1,1,1,i6
27,2,12,8,2,vii-43
28,2,12,8,2,vii-43
29,2,1,1,1,i6
30,2,1,1,1,i6
31,2,1,1,1,i6
32,2,1,1,1,i6
33,2,12,8,2,vii-43
34,2,12,8,2,vii-43
35,2,1,1,1,i6
36,2,1,1,1,i6
37,2,1,1,1,i6
38,2,1,1,1,i6
39,2,12,8,2,vii-43
40,2,12,8,2,vii-43
41,2,1,1,1,i6
42,2,12,7,1,vii-6
43,2,12,7,1,vii-6
44,2,10,0,1,VI6
45,2,8,0,1,V6
46,2,8,0,1,V6
47,2,8,0,1,V6
48,2,12,8,0,vii-7
49,2,12,8,0,vii-7
50,2,12,8,0,vii-7
51,2,1,1,0,i
52,2,1,1,0,i
53,2,1,1,0,i
54,2,3,7,1,ii-6
55,2,3,7,1,ii-6
56,2,3,7,1,ii-6
57,2,1,1,2,i64
58,2,1,1,2,i64
59,2,1,1,2,i64
60,2,8,4,0,V7
61,2,8,4,0,V7
62,2,8,4,0,V7
63,2,1,1,0,i
64,2,1,1,0,i
65,2,1,1,0,i
66,2,1,1,0,i
67,2,1,1,0,i
68,2,1,1,0,i
69,2,8,0,1,V6
70,2,8,0,1,V6
71,2,8,0,1,V6
72,2,8,0,1,V6
73,2,8,0,1,V6
74,2,8,0,1,V6
75,2,1,1,0,i
76,2,1,1,0,i
77,2,1,1,0,i
78,2,1,1,0,i
79,2,1,1,0,i
80,2,1,1,1,i6
81,2,3,7,1,ii-6
82,2,3,7,1,ii-6
83,2,3,7,1,ii-6
84,2,8,0,0,V
85,2,8,0,0,V
86,2,8,0,0,V
87,2,1,1,0,i
88,2,1,1,0,i
89,2,1,1,0,i
90,2,1,1,0,i
91,2,1,1,0,i
92,2,1,1,0,i
93,33,1,0,2,I64
94,33,1,0,2,I64
95,33,1,0,2,I64
96,33,8,4,3,V42
97,33,8,4,3,V42
98,33,8,4,3,V42
99,33,1,0,1,I6
100,33,1,0,1,I6
101,33,1,0,1,I6
102,33,12,9,1,vii=65
103,33,12,9,1,vii=65
104,33,12,9,1,vii=65
105,33,1,0,0,I
106,33,1,0,0,I
107,33,1,0,0,I
108,20,8,4,3,V42
109,20,8,4,3,V42
110,20,8,4,3,V42
111,20,1,1,1,i6
112,20,1,1,1,i6
113,20,1,1,1,i6
114,20,12,8,1,vii-65
115,20,12,8,1,vii-65
116,20,12,8,1,vii-65
117,20,1,1,0,i
118,20,1,1,0,i
119,20,1,1,0,i
120,9,8,4,3,V42
121,9,8,4,3,V42
122,9,8,4,3,V42
123,9,1,0,1,I6
124,9,1,0,1,I6
125,9,1,0,1,I6
126,9,12,9,1,vii=65
127,9,12,9,1,vii=65
128,9,12,9,1,vii=65
129,9,1,0,0,I
130,9,1,0,0,I
131,9,1,0,0,I
132,15,7,6,1,Gr+6
133,15,7,6,1,Gr+6
134,15,7,6,1,Gr+6
135,15,8,0,0,V
136,15,8,0,0,V
137,15,8,0,0,V
138,15,8,8,0,vii-7/V
139,15,8,8,0,vii-7/V
140,15,8,8,0,vii-7/V
141,15,8,0,0,V
142,15,8,0,0,V
143,15,8,0,0,V
144,15,8,4,0,V7
145,15,8,4,0,V7
146,15,8,4,0,V7
147,15,1,0,2,I64
148,15,1,0,2,I64
149,15,1,0,2,I64
150,15,8,4,0,V7
151,15,8,4,0,V7
152,15,8,4,0,V7
153,15,1,0,2,I64
154,15,1,0,2,I64
155,15,1,0,2,I64
156,15,3,1,0,ii
157,15,3,1,0,ii
158,15,3,1,0,ii
159,15,1,0,2,I64
160,15,1,0,2,I64
161,15,1,0,2,I64
162,15,8,4,0,V7
163,15,8,4,0,V7
164,15,8,4,0,V7
165,15,1,0,0,I
166,15,1,0,0,I
167,15,1,0,0,I
168,15,1,0,0,I
169,15,1,0,0,I
170,15,1,0,0,I
171,15,8,4,2,V43
172,15,8,4,2,V43
173,15,8,4,2,V43
174,15,8,4,2,V43
175,15,8,4,2,V43
176,15,8,4,2,V43
177,15,8,4,1,V65
178,15,8,4,1,V65
179,15,8,4,1,V65
180,15,8,4,1,V65
181,15,8,4,1,V65
182,15,8,4,1,V65
183,15,1,0,0,I
184,15,1,0,0,I
185,15,1,0,0,I
186,15,1,0,0,I
187,15,1,0,0,I
188,15,1,0,0,I
189,15,1,0,0,I
190,15,1,0,0,I
191,15,1,0,0,I
192,15,1,0,0,I
193,15,1,0,0,I
194,15,1,0,0,I
195,15,8,4,2,V43
196,15,8,4,2,V43
197,15,8,4,2,V43
198,15,8,4,2,V43
199,15,8,4,2,V43
200,15,8,4,2,V43
201,15,8,0,1,V6
