onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
0.0,72.0,67.0,1.5,0.0,1.0
1.75,67.0,64.0,0.25,0.0,1.0
2.0,75.0,69.0,0.75,0.0,1.0
2.75,72.0,67.0,0.25,0.0,1.0
3.0,79.0,71.0,0.75,0.0,2.0
3.75,75.0,69.0,0.25,0.0,2.0
4.0,84.0,74.0,0.75,0.0,2.0
4.75,79.0,71.0,0.25,0.0,2.0
5.0,87.0,76.0,1.0,0.0,2.0
6.0,87.0,76.0,1.0,0.0,3.0
8.0,72.0,67.0,1.0,0.0,3.0
9.0,72.0,67.0,2.0,0.0,4.0
11.0,71.0,66.0,1.0,0.0,4.0
12.0,71.0,66.0,1.5,0.0,5.0
13.75,71.0,66.0,0.25,0.0,5.0
14.0,77.0,70.0,0.75,0.0,5.0
14.75,74.0,68.0,0.25,0.0,5.0
15.0,83.0,73.0,0.75,0.0,6.0
15.75,77.0,70.0,0.25,0.0,6.0
16.0,86.0,75.0,0.75,0.0,6.0
16.75,83.0,73.0,0.25,0.0,6.0
17.0,89.0,77.0,1.0,0.0,6.0
18.0,89.0,77.0,1.0,0.0,7.0
20.0,74.0,68.0,1.0,0.0,7.0
21.0,74.0,68.0,2.0,0.0,8.0
23.0,72.0,67.0,1.0,0.0,8.0
24.0,79.0,71.0,1.5,0.0,9.0
25.5,77.0,70.0,0.5,0.0,9.0
26.0,75.0,69.0,1.0,0.0,9.0
27.0,74.0,68.0,2.0,0.0,10.0
29.0,72.0,67.0,1.0,0.0,10.0
30.0,79.0,71.0,1.5,0.0,11.0
31.5,77.0,70.0,0.5,0.0,11.0
32.0,75.0,69.0,1.0,0.0,11.0
33.0,74.0,68.0,2.0,0.0,12.0
35.0,72.0,67.0,1.0,0.0,12.0
36.0,79.0,71.0,1.5,0.0,13.0
37.5,77.0,70.0,0.5,0.0,13.0
38.0,75.0,69.0,1.0,0.0,13.0
39.0,59.0,59.0,2.0,1.0,14.0
40.0,74.0,68.0,1.0,0.0,14.0
41.0,72.0,67.0,1.0,0.0,14.0
42.0,53.0,56.0,2.0,1.0,15.0
43.0,71.0,66.0,1.0,0.0,15.0
44.0,68.0,65.0,1.0,0.0,15.0
45.0,50.0,54.0,1.0,1.0,16.0
46.0,67.0,64.0,1.0,0.0,16.0
49.0,59.0,59.0,0.333333333,0.0,17.0
49.33333333,62.0,61.0,0.333333333,0.0,17.0
49.66666667,65.0,63.0,0.333333333,0.0,17.0
50.0,68.0,65.0,0.333333333,0.0,17.0
50.33333333,67.0,64.0,0.333333333,0.0,17.0
50.66666667,65.0,63.0,0.333333333,0.0,17.0
51.0,63.0,62.0,1.0,0.0,18.0
55.0,53.0,56.0,0.333333333,0.0,19.0
55.33333333,56.0,58.0,0.333333333,0.0,19.0
55.66666667,62.0,61.0,0.333333333,0.0,19.0
56.0,65.0,63.0,0.333333333,0.0,19.0
56.33333333,63.0,62.0,0.333333333,0.0,19.0
56.66666667,62.0,61.0,0.333333333,0.0,19.0
57.0,60.0,60.0,1.0,0.0,20.0
61.0,55.0,57.0,0.333333333,0.0,21.0
61.33333333,59.0,59.0,0.333333333,0.0,21.0
61.66666667,62.0,61.0,0.333333333,0.0,21.0
62.0,65.0,63.0,0.333333333,0.0,21.0
62.33333333,62.0,61.0,0.333333333,0.0,21.0
62.66666667,59.0,59.0,0.333333333,0.0,21.0
63.0,60.0,60.0,1.5,0.0,22.0
64.75,60.0,60.0,0.25,0.0,22.0
65.0,67.0,64.0,0.75,0.0,22.0
65.75,63.0,62.0,0.25,0.0,22.0
66.0,72.0,67.0,0.75,0.0,23.0
66.75,67.0,64.0,0.25,0.0,23.0
67.0,75.0,69.0,0.75,0.0,23.0
67.75,72.0,67.0,0.25,0.0,23.0
68.0,79.0,71.0,1.0,0.0,23.0
69.0,79.0,71.0,1.0,0.0,24.0
70.75,59.0,59.0,0.25,0.0,24.0
71.0,67.0,64.0,0.75,0.0,24.0
71.75,62.0,61.0,0.25,0.0,24.0
72.0,71.0,66.0,0.75,0.0,25.0
72.75,67.0,64.0,0.25,0.0,25.0
73.0,74.0,68.0,0.75,0.0,25.0
73.75,71.0,66.0,0.25,0.0,25.0
74.0,79.0,71.0,1.0,0.0,25.0
75.0,79.0,71.0,1.0,0.0,26.0
76.75,63.0,62.0,0.25,0.0,26.0
77.0,67.0,64.0,0.75,0.0,26.0
77.75,63.0,62.0,0.25,0.0,26.0
78.0,72.0,67.0,0.75,0.0,27.0
78.75,67.0,64.0,0.25,0.0,27.0
79.0,75.0,69.0,0.75,0.0,27.0
79.75,72.0,67.0,0.25,0.0,27.0
80.0,79.0,71.0,0.75,0.0,27.0
80.75,75.0,69.0,0.25,0.0,27.0
81.0,74.0,68.0,1.0,0.0,28.0
82.0,89.0,77.0,1.0,0.0,28.0
84.0,71.0,66.0,1.0,0.0,29.0
85.0,86.0,75.0,1.0,0.0,29.0
87.0,72.0,67.0,1.0,0.0,30.0
88.0,84.0,74.0,1.0,0.0,30.0
93.0,63.0,62.0,9.0,1.0,32.0
96.0,61.0,61.0,3.0,1.0,33.0
97.0,67.0,64.0,1.0,0.0,33.0
98.0,75.0,69.0,1.0,0.0,33.0
99.0,75.0,69.0,2.0,0.0,34.0
101.0,75.0,69.0,2.0,0.0,34.0
102.0,75.0,69.0,1.0,0.0,35.0
103.0,77.0,70.0,1.0,0.0,35.0
104.0,73.0,68.0,2.0,0.0,35.0
105.0,73.0,68.0,1.0,0.0,36.0
106.0,71.0,66.0,1.0,0.0,36.0
107.0,72.0,67.0,1.0,0.0,36.0
108.0,72.0,67.0,3.0,1.0,37.0
109.0,76.0,69.0,2.0,0.0,37.0
110.0,84.0,74.0,1.0,0.0,37.0
111.0,84.0,74.0,2.0,0.0,38.0
113.0,84.0,74.0,2.0,0.0,38.0
114.0,84.0,74.0,1.0,0.0,39.0
115.0,85.0,75.0,1.0,0.0,39.0
116.0,82.0,73.0,2.0,0.0,39.0
117.0,82.0,73.0,1.0,0.0,40.0
118.0,79.0,71.0,1.0,0.0,40.0
119.0,80.0,72.0,1.0,0.0,40.0
120.0,68.0,65.0,3.0,1.0,41.0
121.0,72.0,67.0,2.0,0.0,41.0
122.0,80.0,72.0,1.0,0.0,41.0
123.0,80.0,72.0,2.0,0.0,42.0
125.0,80.0,72.0,2.0,0.0,42.0
126.0,80.0,72.0,1.0,0.0,43.0
127.0,82.0,73.0,1.0,0.0,43.0
128.0,78.0,71.0,2.0,0.0,43.0
129.0,78.0,71.0,1.0,0.0,44.0
130.0,76.0,69.0,1.0,0.0,44.0
131.0,77.0,70.0,2.0,0.0,44.0
132.0,77.0,70.0,1.0,0.0,45.0
133.0,78.0,71.0,1.0,0.0,45.0
134.0,75.0,69.0,2.0,0.0,45.0
135.0,75.0,69.0,1.0,0.0,46.0
136.0,75.0,69.0,1.0,0.0,46.0
137.0,74.0,68.0,2.0,0.0,46.0
138.0,74.0,68.0,1.0,0.0,47.0
139.0,75.0,69.0,1.0,0.0,47.0
140.0,66.0,64.0,1.0,0.0,47.0
141.0,65.0,63.0,1.0,0.0,48.0
142.0,53.0,56.0,1.0,1.0,48.0
143.0,55.0,57.0,1.0,1.0,48.0
144.0,56.0,58.0,1.0,1.0,49.0
145.0,72.0,67.0,1.0,0.0,49.0
146.0,72.0,67.0,1.0,0.0,49.0
147.0,72.0,67.0,1.0,0.0,50.0
148.0,70.0,66.0,1.0,0.0,50.0
149.0,51.0,55.0,1.0,1.0,50.0
150.0,53.0,56.0,1.0,1.0,51.0
151.0,68.0,65.0,1.0,0.0,51.0
152.0,68.0,65.0,1.0,0.0,51.0
153.0,68.0,65.0,1.0,0.0,52.0
154.0,67.0,64.0,1.0,0.0,52.0
155.0,55.0,57.0,1.0,1.0,52.0
156.0,56.0,58.0,1.0,1.0,53.0
156.5,72.0,67.0,0.5,0.0,53.0
157.0,71.0,66.0,0.5,0.0,53.0
157.5,72.0,67.0,0.5,0.0,53.0
158.0,74.0,68.0,0.5,0.0,53.0
158.5,72.0,67.0,0.5,0.0,53.0
159.0,55.0,57.0,1.0,1.0,54.0
159.5,70.0,66.0,0.5,0.0,54.0
160.0,69.0,65.0,0.5,0.0,54.0
160.5,70.0,66.0,0.5,0.0,54.0
161.0,72.0,67.0,0.5,0.0,54.0
161.5,70.0,66.0,0.5,0.0,54.0
162.0,53.0,56.0,1.0,1.0,55.0
162.5,68.0,65.0,0.5,0.0,55.0
163.0,67.0,64.0,0.5,0.0,55.0
163.5,68.0,65.0,0.5,0.0,55.0
164.0,70.0,66.0,0.5,0.0,55.0
164.5,68.0,65.0,0.5,0.0,55.0
165.0,67.0,64.0,4.5,0.0,56.0
165.5,58.0,59.0,0.5,1.0,56.0
166.0,55.0,57.0,0.5,1.0,56.0
166.5,58.0,59.0,0.5,1.0,56.0
167.0,53.0,56.0,0.5,1.0,56.0
167.5,58.0,59.0,0.5,1.0,56.0
168.0,51.0,55.0,0.5,1.0,57.0
168.5,58.0,59.0,0.5,1.0,57.0
169.0,53.0,56.0,0.5,1.0,57.0
169.5,70.0,66.0,0.5,0.0,57.0
170.0,75.0,69.0,1.0,0.0,57.0
170.5,58.0,59.0,0.5,1.0,57.0
171.0,75.0,69.0,3.0,0.0,58.0
171.5,58.0,59.0,0.5,1.0,58.0
172.0,55.0,57.0,0.5,1.0,58.0
172.5,58.0,59.0,0.5,1.0,58.0
173.0,56.0,58.0,0.5,1.0,58.0
173.5,58.0,59.0,0.5,1.0,58.0
174.0,74.0,68.0,1.0,0.0,59.0
174.5,58.0,59.0,0.5,1.0,59.0
175.0,55.0,57.0,0.5,1.0,59.0
175.5,58.0,59.0,0.5,1.0,59.0
176.0,56.0,58.0,0.5,1.0,59.0
176.5,58.0,59.0,0.5,1.0,59.0
177.0,70.0,66.0,4.5,0.0,60.0
177.5,58.0,59.0,0.5,1.0,60.0
178.0,53.0,56.0,0.5,1.0,60.0
178.5,58.0,59.0,0.5,1.0,60.0
179.0,51.0,55.0,0.5,1.0,60.0
179.5,58.0,59.0,0.5,1.0,60.0
180.0,50.0,54.0,0.5,1.0,61.0
180.5,58.0,59.0,0.5,1.0,61.0
181.0,51.0,55.0,0.5,1.0,61.0
181.5,77.0,70.0,0.5,0.0,61.0
182.0,80.0,72.0,1.0,0.0,61.0
182.5,58.0,59.0,0.5,1.0,61.0
183.0,80.0,72.0,3.0,0.0,62.0
183.5,58.0,59.0,0.5,1.0,62.0
184.0,53.0,56.0,0.5,1.0,62.0
184.5,58.0,59.0,0.5,1.0,62.0
185.0,55.0,57.0,0.5,1.0,62.0
185.5,58.0,59.0,0.5,1.0,62.0
186.0,79.0,71.0,1.0,0.0,63.0
186.5,58.0,59.0,0.5,1.0,63.0
187.0,53.0,56.0,0.5,1.0,63.0
187.5,58.0,59.0,0.5,1.0,63.0
188.0,55.0,57.0,0.5,1.0,63.0
