time,key,degree,quality,inversion,roman_numeral_notation
-1,13,1,0,0,I
0,13,8,0,1,V6
1,13,10,1,0,vi
2,13,5,1,1,iii6
3,13,6,0,0,IV
4,13,1,0,1,I6
5,13,8,4,0,V7
6,13,1,0,0,I
7,13,1,0,0,I
8,13,8,0,1,V6
9,37,8,4,2,V43
10,37,1,0,0,I
11,37,1,0,2,I64
12,37,6,0,1,IV6
13,37,6,0,0,IV
14,37,1,0,2,I64
15,37,8,0,0,V
16,6,12,8,3,vii-42
17,6,12,8,0,vii-7
18,6,1,1,0,i
19,6,1,1,1,i6
20,37,12,8,0,vii-7
21,37,1,0,0,I
22,37,6,0,1,IV6
23,37,1,0,2,I64
24,37,3,8,2,vii-43/ii
25,37,3,8,2,vii-43/ii
26,37,3,8,2,vii-43/ii
27,37,3,8,2,vii-43/ii
28,37,6,0,0,V/vi
29,37,6,0,0,V/vi
30,37,6,0,0,V/vi
31,37,6,0,1,IV6
32,37,1,0,2,I64
33,37,1,0,0,I
34,37,8,4,0,V7
35,37,1,0,0,I
36,37,1,0,0,I
37,37,1,0,0,I
38,37,1,0,0,I
39,37,1,0,1,I6
40,37,8,0,2,V64
41,6,1,1,1,i6
42,6,8,0,2,V64
43,6,12,8,2,vii-43
44,6,1,1,1,i6
45,6,8,4,2,V43
46,6,1,1,0,i
47,6,8,4,3,V42
48,6,1,1,0,i
49,6,6,1,1,iv6
50,6,8,0,0,V
51,30,8,0,1,V6
52,30,1,1,0,i
53,30,8,4,2,V43
54,30,1,1,1,i6
55,30,12,8,2,vii-43
56,30,8,8,0,vii-7/V
57,30,8,8,0,vii-7/V
58,30,8,0,0,V
59,30,8,0,0,V
60,30,1,1,0,i
61,30,8,0,0,V
62,30,1,1,0,i
63,30,8,0,0,V
64,30,1,1,0,i
65,37,8,0,0,V
66,37,1,0,0,I
67,37,8,0,0,V
68,37,1,0,0,I
69,12,8,0,0,V
70,12,1,1,0,i
71,12,8,0,0,V
72,12,1,1,0,i
73,37,5,0,0,V/V
74,37,8,0,0,V
75,37,1,0,2,I64
76,37,10,3,3,vi42
77,37,8,0,0,V
78,37,1,0,2,I64
79,13,5,0,0,V/V
80,13,8,0,0,V
81,13,1,0,2,I64
82,13,10,3,3,vi42
83,13,8,0,0,V
84,13,1,0,2,I64
85,13,8,0,0,V
86,13,8,4,3,V42
87,13,1,0,1,I6
88,13,8,4,2,V43
89,13,1,0,0,I
90,13,12,8,0,vii-7
91,13,8,8,1,vii-65/V
92,13,8,0,0,V
93,13,3,7,0,vii-/ii
94,13,8,4,2,V43
95,13,8,0,1,V6
96,13,8,0,0,V
97,13,3,7,0,vii-/ii
98,13,8,4,2,V43
99,13,8,0,1,V6
100,13,8,0,0,V
101,13,3,7,0,vii-/ii
102,13,8,4,2,V43
103,13,10,3,0,vi7
104,13,8,0,1,V6
105,13,1,0,0,I
106,13,8,0,1,V6
107,13,10,1,0,vi
108,13,5,1,1,iii6
109,13,6,0,0,IV
110,13,1,0,1,I6
111,13,8,4,0,V7
112,13,1,0,0,I
113,13,1,0,0,I
114,13,8,0,1,V6
115,13,5,4,2,V43/V
116,13,8,0,0,V
117,13,6,0,0,IV
118,13,1,0,1,I6
119,13,8,4,2,V43
120,13,1,0,0,I
121,13,6,0,0,IV
122,13,1,0,2,I64
123,13,8,0,0,V
124,20,12,8,3,vii-42
125,20,12,8,0,vii-7
126,20,1,1,0,i
127,20,1,1,1,i6
128,13,12,8,0,vii-7
129,13,1,0,0,I
130,13,6,0,1,IV6
131,13,1,0,2,I64
132,13,6,8,0,vii-7/iv
133,1,8,4,0,V7
134,1,8,4,0,V7
135,1,8,4,0,V7
136,1,1,0,0,I
137,1,1,0,0,I
138,13,1,0,1,I6
139,13,6,0,0,IV
140,13,1,0,2,I64
141,13,1,0,2,I64
142,13,1,0,2,I64
143,13,1,0,2,I64
144,13,8,4,0,V7
145,13,1,0,0,I
146,13,1,0,0,I
147,13,1,0,0,I
148,13,1,0,0,I
149,13,6,0,0,IV
150,13,1,0,1,I6
151,13,8,4,2,V43
152,13,1,0,0,I
153,13,6,0,0,IV
154,13,1,0,1,I6
155,13,8,4,2,V43
156,13,1,0,0,I
157,13,8,0,0,V
158,13,1,0,2,I64
159,13,8,4,0,V7
160,13,1,0,2,I64
161,13,8,0,1,V6
162,13,1,0,0,I
163,13,8,4,2,V43
164,13,1,0,1,I6
165,13,8,4,0,V7
166,13,1,0,2,I64
167,13,8,4,0,V7
168,13,8,4,0,V7
169,13,8,4,0,V7
170,13,8,4,0,V7
171,13,1,0,2,I64
172,13,1,0,2,I64
173,13,10,8,0,vii-7/vi
174,13,10,1,0,vi
175,13,6,5,0,IV+6
176,13,3,1,1,ii6
177,13,3,8,3,vii-42/ii
178,13,3,1,1,ii6
179,13,3,8,3,vii-42/ii
180,13,3,1,1,ii6
181,13,5,0,1,V6/V
182,13,1,0,2,I64
183,13,12,8,3,vii-42
184,13,1,0,2,I64
185,13,12,8,2,vii-43
186,13,1,0,1,I6
187,13,5,0,0,V/V
188,13,8,4,0,V7
189,13,8,4,0,V7
190,13,1,0,0,I
191,13,6,1,2,iv64
192,13,12,8,0,vii-7
193,13,1,0,0,I
194,13,12,8,3,vii-42
195,13,1,0,0,I
196,13,6,1,2,iv64
197,13,8,4,1,V65
198,13,10,1,1,vi6
199,13,1,0,0,I
200,13,12,8,0,vii-7
201,13,8,4,1,V65
202,13,10,1,1,vi6
203,13,1,0,0,I
204,13,8,4,1,V65
205,13,1,0,0,I
206,13,10,1,1,vi6
207,13,1,0,0,I
208,13,8,4,1,V65
209,13,1,0,0,I
210,13,10,1,1,vi6
211,13,1,0,0,I
212,13,10,1,1,vi6
