onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
0.0,68.0,64.0,1.0,0.0,1.0
0.5,59.0,59.0,0.5,0.0,1.0
1.0,69.0,65.0,0.5,0.0,1.0
1.5,71.0,66.0,1.0,0.0,1.0
2.0,64.0,62.0,0.5,0.0,1.0
2.5,73.0,67.0,0.5,0.0,1.0
3.0,76.0,69.0,1.0,0.0,2.0
3.5,66.0,63.0,0.5,0.0,2.0
4.0,74.0,68.0,0.5,0.0,2.0
4.5,71.0,66.0,1.0,0.0,2.0
5.5,69.0,65.0,1.0,0.0,2.0
6.0,81.0,72.0,1.0,0.0,3.0
6.5,69.0,65.0,1.5,0.0,3.0
7.0,80.0,71.0,0.5,0.0,3.0
7.5,78.0,70.0,1.0,0.0,3.0
8.0,69.0,65.0,1.5,0.0,3.0
8.5,76.0,69.0,0.5,0.0,3.0
9.0,78.0,70.0,1.0,0.0,4.0
9.5,69.0,65.0,2.0,0.0,4.0
10.0,76.0,69.0,0.5,0.0,4.0
10.5,76.0,69.0,0.5,0.0,4.0
11.0,73.0,67.0,0.5,0.0,4.0
11.5,71.0,66.0,0.5,0.0,4.0
12.0,68.0,64.0,1.0,0.0,5.0
12.5,59.0,59.0,0.5,0.0,5.0
13.0,69.0,65.0,0.5,0.0,5.0
13.5,71.0,66.0,1.0,0.0,5.0
14.0,64.0,62.0,0.5,0.0,5.0
14.5,73.0,67.0,0.5,0.0,5.0
15.0,76.0,69.0,1.0,0.0,6.0
15.5,68.0,64.0,0.5,0.0,6.0
16.0,74.0,68.0,0.5,0.0,6.0
16.5,73.0,67.0,1.5,0.0,6.0
18.0,73.0,67.0,1.0,0.0,7.0
18.5,63.0,61.0,0.5,0.0,7.0
19.0,75.0,68.0,0.5,0.0,7.0
19.5,76.0,69.0,1.0,0.0,7.0
20.0,64.0,62.0,0.5,0.0,7.0
20.5,78.0,70.0,0.5,0.0,7.0
21.0,80.0,71.0,1.0,0.0,8.0
21.5,68.0,64.0,0.5,0.0,8.0
22.0,81.0,72.0,0.5,0.0,8.0
22.5,83.0,73.0,1.0,0.0,8.0
23.0,71.0,66.0,0.5,0.0,8.0
23.5,84.0,73.0,0.5,0.0,8.0
24.0,84.0,73.0,2.0,0.0,9.0
25.5,84.0,73.0,0.5,0.0,9.0
26.0,87.0,75.0,0.5,0.0,9.0
26.5,85.0,74.0,0.5,0.0,9.0
27.0,78.0,70.0,2.0,0.0,10.0
28.5,78.0,70.0,0.5,0.0,10.0
