onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
-1.0,62.0,61.0,1.0,0.0,0.0
-0.75,57.0,58.0,0.25,0.0,0.0
-0.5,58.0,59.0,0.25,0.0,0.0
-0.25,53.0,56.0,0.25,0.0,0.0
0.0,65.0,63.0,1.0,0.0,1.0
1.0,62.0,61.0,1.0,0.0,1.0
3.0,62.0,61.0,1.0,0.0,1.0
3.25,57.0,58.0,0.25,0.0,1.0
3.5,58.0,59.0,0.25,0.0,1.0
3.75,53.0,56.0,0.25,0.0,1.0
4.0,65.0,63.0,1.0,0.0,2.0
5.0,62.0,61.0,1.0,0.0,2.0
7.0,62.0,61.0,1.0,0.0,2.0
7.25,57.0,58.0,0.25,0.0,2.0
7.5,58.0,59.0,0.25,0.0,2.0
7.75,53.0,56.0,0.25,0.0,2.0
8.0,65.0,63.0,1.0,0.0,3.0
8.25,61.0,60.0,0.25,0.0,3.0
8.5,62.0,61.0,0.25,0.0,3.0
8.75,58.0,59.0,0.25,0.0,3.0
9.0,70.0,66.0,1.0,0.0,3.0
9.25,64.0,62.0,0.25,0.0,3.0
9.5,65.0,63.0,0.25,0.0,3.0
9.75,62.0,61.0,0.25,0.0,3.0
10.0,74.0,68.0,1.0,0.0,3.0
10.25,69.0,65.0,0.25,0.0,3.0
10.5,70.0,66.0,0.25,0.0,3.0
10.75,65.0,63.0,0.25,0.0,3.0
11.0,77.0,70.0,1.0,0.0,3.0
11.25,73.0,67.0,0.25,0.0,3.0
11.5,74.0,68.0,0.25,0.0,3.0
11.75,70.0,66.0,0.25,0.0,3.0
12.0,82.0,73.0,3.0,0.0,4.0
12.25,50.0,54.0,0.25,1.0,4.0
12.5,53.0,56.0,0.25,1.0,4.0
12.75,58.0,59.0,0.25,1.0,4.0
13.0,46.0,52.0,0.25,1.0,4.0
13.25,50.0,54.0,0.25,1.0,4.0
13.5,53.0,56.0,0.25,1.0,4.0
13.75,58.0,59.0,0.25,1.0,4.0
14.0,46.0,52.0,0.25,1.0,4.0
14.25,50.0,54.0,0.25,1.0,4.0
14.5,53.0,56.0,0.25,1.0,4.0
14.75,58.0,59.0,0.25,1.0,4.0
15.0,81.0,72.0,0.25,0.0,4.0
15.25,82.0,73.0,0.25,0.0,4.0
15.5,84.0,74.0,0.25,0.0,4.0
15.75,82.0,73.0,0.25,0.0,4.0
16.0,81.0,72.0,0.5,0.0,5.0
16.25,51.0,55.0,0.25,1.0,5.0
16.5,79.0,71.0,0.5,0.0,5.0
16.75,58.0,59.0,0.25,1.0,5.0
17.0,77.0,70.0,0.5,0.0,5.0
17.25,51.0,55.0,0.25,1.0,5.0
17.5,75.0,69.0,0.5,0.0,5.0
17.75,58.0,59.0,0.25,1.0,5.0
18.0,74.0,68.0,0.5,0.0,5.0
18.25,51.0,55.0,0.25,1.0,5.0
18.5,72.0,67.0,0.5,0.0,5.0
18.75,57.0,58.0,0.25,1.0,5.0
19.0,79.0,71.0,0.5,0.0,5.0
19.25,51.0,55.0,0.25,1.0,5.0
19.5,77.0,70.0,0.5,0.0,5.0
19.75,57.0,58.0,0.25,1.0,5.0
20.0,75.0,69.0,1.0,0.0,6.0
20.25,50.0,54.0,0.25,1.0,6.0
20.5,53.0,56.0,0.25,1.0,6.0
20.75,58.0,59.0,0.25,1.0,6.0
21.0,74.0,68.0,1.0,0.0,6.0
21.25,50.0,54.0,0.25,1.0,6.0
21.5,53.0,56.0,0.25,1.0,6.0
21.75,58.0,59.0,0.25,1.0,6.0
22.0,46.0,52.0,0.25,1.0,6.0
22.25,50.0,54.0,0.25,1.0,6.0
22.5,53.0,56.0,0.25,1.0,6.0
22.75,56.0,58.0,0.25,1.0,6.0
23.0,69.0,65.0,0.25,0.0,6.0
23.25,70.0,66.0,0.25,0.0,6.0
23.5,72.0,67.0,0.25,0.0,6.0
23.75,70.0,66.0,0.25,0.0,6.0
24.0,68.0,65.0,0.5,0.0,7.0
24.25,51.0,55.0,0.25,1.0,7.0
24.5,67.0,64.0,0.5,0.0,7.0
24.75,51.0,55.0,0.25,1.0,7.0
25.0,65.0,63.0,0.5,0.0,7.0
25.25,51.0,55.0,0.25,1.0,7.0
25.5,63.0,62.0,0.5,0.0,7.0
25.75,51.0,55.0,0.25,1.0,7.0
26.0,62.0,61.0,0.5,0.0,7.0
26.25,48.0,53.0,0.25,1.0,7.0
26.5,60.0,60.0,0.5,0.0,7.0
26.75,53.0,56.0,0.25,1.0,7.0
27.0,63.0,62.0,0.5,0.0,7.0
27.25,48.0,53.0,0.25,1.0,7.0
27.5,57.0,58.0,0.5,0.0,7.0
27.75,53.0,56.0,0.25,1.0,7.0
