onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
-0.5,62.0,61.0,0.5,0.0,0.0
0.0,70.0,66.0,0.5,0.0,1.0
0.5,67.0,64.0,0.5,0.0,1.0
1.0,66.0,63.0,0.5,0.0,1.0
1.5,67.0,64.0,0.5,0.0,1.0
2.0,72.0,67.0,2.0,0.0,2.0
2.5,54.0,56.0,0.5,1.0,2.0
3.0,55.0,57.0,0.5,1.0,2.0
3.5,57.0,58.0,0.5,1.0,2.0
4.0,70.0,66.0,0.5,0.0,3.0
4.5,67.0,64.0,0.5,0.0,3.0
5.0,66.0,63.0,0.5,0.0,3.0
5.5,67.0,64.0,0.5,0.0,3.0
6.0,75.0,69.0,2.0,0.0,4.0
6.5,51.0,55.0,0.5,1.0,4.0
7.0,55.0,57.0,0.5,1.0,4.0
7.5,60.0,60.0,0.5,1.0,4.0
8.0,74.0,68.0,0.5,0.0,5.0
8.5,78.0,70.0,0.5,0.0,5.0
9.0,79.0,71.0,0.5,0.0,5.0
9.5,74.0,68.0,0.5,0.0,5.0
10.0,72.0,67.0,0.5,0.0,6.0
10.5,80.0,71.0,0.5,0.0,6.0
11.0,81.0,72.0,0.5,0.0,6.0
11.5,72.0,67.0,0.5,0.0,6.0
12.0,70.0,66.0,0.5,0.0,7.0
12.5,79.0,71.0,0.5,0.0,7.0
13.0,69.0,65.0,0.5,0.0,7.0
13.5,75.0,69.0,0.5,0.0,7.0
14.0,67.0,64.0,0.75,0.0,8.0
14.75,69.0,65.0,0.125,0.0,8.0
14.875,67.0,64.0,0.125,0.0,8.0
15.0,66.0,63.0,0.5,0.0,8.0
15.5,62.0,61.0,0.5,0.0,8.0
16.0,70.0,66.0,0.5,0.0,9.0
16.5,67.0,64.0,0.5,0.0,9.0
17.0,66.0,63.0,0.5,0.0,9.0
17.5,67.0,64.0,0.5,0.0,9.0
18.0,72.0,67.0,2.0,0.0,10.0
18.5,54.0,56.0,0.5,1.0,10.0
19.0,55.0,57.0,0.5,1.0,10.0
19.5,57.0,58.0,0.5,1.0,10.0
20.0,70.0,66.0,0.5,0.0,11.0
20.5,67.0,64.0,0.5,0.0,11.0
21.0,66.0,63.0,0.5,0.0,11.0
21.5,67.0,64.0,0.5,0.0,11.0
22.0,75.0,69.0,1.5,0.0,12.0
22.5,51.0,55.0,0.5,1.0,12.0
23.0,55.0,57.0,0.5,1.0,12.0
23.5,75.0,69.0,0.75,0.0,12.0
24.0,58.0,59.0,1.0,1.0,13.0
24.25,74.0,68.0,0.25,0.0,13.0
24.5,77.0,70.0,0.25,0.0,13.0
24.75,76.0,69.0,0.25,0.0,13.0
25.0,79.0,71.0,0.25,0.0,13.0
25.25,77.0,70.0,0.25,0.0,13.0
25.5,75.0,69.0,0.25,0.0,13.0
25.75,74.0,68.0,0.25,0.0,13.0
26.0,75.0,69.0,0.0,0.0,14.0
26.5,72.0,67.0,0.5,0.0,14.0
27.0,74.0,68.0,0.0,0.0,14.0
27.5,70.0,66.0,0.5,0.0,14.0
28.0,72.0,67.0,0.0,0.0,15.0
28.25,69.0,65.0,0.25,0.0,15.0
28.5,67.0,64.0,0.25,0.0,15.0
28.75,65.0,63.0,0.25,0.0,15.0
29.0,64.0,62.0,0.25,0.0,15.0
29.25,65.0,63.0,0.25,0.0,15.0
29.5,67.0,64.0,0.25,0.0,15.0
29.75,65.0,63.0,0.25,0.0,15.0
30.0,75.0,69.0,0.5,0.0,16.0
30.25,65.0,63.0,0.25,1.0,16.0
30.5,69.0,65.0,0.5,0.0,16.0
30.75,65.0,63.0,0.25,1.0,16.0
31.0,69.0,65.0,0.5,0.0,16.0
31.25,65.0,63.0,0.25,1.0,16.0
31.5,69.0,65.0,0.5,0.0,16.0
31.75,65.0,63.0,0.25,1.0,16.0
32.0,70.0,66.0,0.75,0.0,17.0
