onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
-1.0,67.0,64.0,0.5,0.0,0.0
0.0,67.0,64.0,1.5,0.0,1.0
1.5,66.0,63.0,0.5,0.0,1.0
2.0,64.0,62.0,0.5,0.0,1.0
3.0,69.0,65.0,0.5,0.0,2.0
5.0,69.0,65.0,1.0,0.0,2.0
6.0,69.0,65.0,1.5,0.0,3.0
7.5,67.0,64.0,0.5,0.0,3.0
8.0,69.0,65.0,1.0,0.0,3.0
9.0,71.0,66.0,1.0,0.0,4.0
11.0,71.0,66.0,0.5,0.0,4.0
12.0,71.0,66.0,1.5,0.0,5.0
13.5,69.0,65.0,0.5,0.0,5.0
14.0,67.0,64.0,0.5,0.0,5.0
15.0,73.0,67.0,0.5,0.0,6.0
17.0,73.0,67.0,1.0,0.0,6.0
18.0,73.0,67.0,1.5,0.0,7.0
19.5,71.0,66.0,0.5,0.0,7.0
20.0,73.0,67.0,1.0,0.0,7.0
21.0,74.0,68.0,1.0,0.0,8.0
23.0,74.0,68.0,2.0,0.0,8.0
24.0,67.0,64.0,3.0,1.0,9.0
25.0,79.0,71.0,1.0,0.0,9.0
26.0,76.0,69.0,1.0,0.0,9.0
27.0,74.0,68.0,1.0,0.0,10.0
28.0,72.0,67.0,1.0,0.0,10.0
29.0,72.0,67.0,2.0,0.0,10.0
30.0,66.0,63.0,2.0,1.0,11.0
31.0,81.0,72.0,1.0,0.0,11.0
32.0,72.0,67.0,2.0,0.0,11.0
33.0,67.0,64.0,2.0,1.0,12.0
34.0,71.0,66.0,1.0,0.0,12.0
35.0,71.0,66.0,2.0,0.0,12.0
36.0,52.0,55.0,2.0,1.0,13.0
37.0,67.0,64.0,1.0,0.0,13.0
38.0,67.0,64.0,2.0,0.0,13.0
39.0,60.0,60.0,2.0,1.0,14.0
40.0,64.0,62.0,1.0,0.0,14.0
41.0,64.0,62.0,2.0,0.0,14.0
43.0,55.0,57.0,1.0,0.0,15.0
44.0,52.0,55.0,1.0,0.0,15.0
45.0,59.0,59.0,2.0,0.0,16.0
47.0,88.0,76.0,1.0,0.0,16.0
48.0,59.0,59.0,3.0,1.0,17.0
49.5,87.0,75.0,0.5,0.0,17.0
50.0,88.0,76.0,1.0,0.0,17.0
51.0,66.0,63.0,2.0,0.0,18.0
53.0,66.0,63.0,1.0,0.0,18.0
54.0,66.0,63.0,1.5,0.0,19.0
55.5,67.0,64.0,0.5,0.0,19.0
56.0,69.0,65.0,0.5,0.0,19.0
56.5,67.0,64.0,0.5,0.0,19.0
57.0,66.0,63.0,1.0,0.0,20.0
58.0,64.0,62.0,1.0,0.0,20.0
59.0,88.0,76.0,1.0,0.0,20.0
59.5,45.0,51.0,0.5,1.0,20.0
60.0,59.0,59.0,3.0,1.0,21.0
61.5,87.0,75.0,0.5,0.0,21.0
62.0,88.0,76.0,1.0,0.0,21.0
63.0,66.0,63.0,2.0,0.0,22.0
65.0,66.0,63.0,1.0,0.0,22.0
66.0,66.0,63.0,1.5,0.0,23.0
67.5,69.0,65.0,0.5,0.0,23.0
68.0,67.0,64.0,0.5,0.0,23.0
68.5,66.0,63.0,0.5,0.0,23.0
69.0,64.0,62.0,1.0,0.0,24.0
71.0,71.0,66.0,1.0,0.0,24.0
72.0,71.0,66.0,2.0,0.0,25.0
74.0,76.0,69.0,1.0,0.0,25.0
75.0,76.0,69.0,2.0,0.0,26.0
77.0,83.0,73.0,1.0,0.0,26.0
78.0,83.0,73.0,2.0,0.0,27.0
80.0,88.0,76.0,1.0,0.0,27.0
81.0,88.0,76.0,2.0,0.0,28.0
83.0,89.0,77.0,0.5,0.0,28.0
84.0,89.0,77.0,1.5,0.0,29.0
85.5,88.0,76.0,0.25,0.0,29.0
85.75,86.0,75.0,0.25,0.0,29.0
86.0,84.0,74.0,0.25,0.0,29.0
86.25,83.0,73.0,0.25,0.0,29.0
86.5,81.0,72.0,0.25,0.0,29.0
86.75,79.0,71.0,0.25,0.0,29.0
87.0,77.0,70.0,0.25,0.0,30.0
87.25,76.0,69.0,0.25,0.0,30.0
87.5,74.0,68.0,0.25,0.0,30.0
87.75,72.0,67.0,0.25,0.0,30.0
88.0,71.0,66.0,0.166666667,0.0,30.0
88.16666667,69.0,65.0,0.166666667,0.0,30.0
88.33333333,67.0,64.0,0.166666667,0.0,30.0
88.5,65.0,63.0,0.166666667,0.0,30.0
88.66666667,64.0,62.0,0.166666667,0.0,30.0
88.83333333,62.0,61.0,0.166666667,0.0,30.0
89.0,60.0,60.0,0.2,1.0,30.0
89.2,59.0,59.0,0.2,1.0,30.0
89.4,57.0,58.0,0.2,1.0,30.0
89.6,55.0,57.0,0.2,1.0,30.0
89.8,54.0,56.0,0.2,1.0,30.0
90.0,55.0,57.0,0.5,0.0,31.0
92.0,65.0,63.0,0.5,0.0,31.0
93.0,64.0,62.0,0.5,0.0,32.0
95.0,86.0,75.0,0.5,0.0,32.0
96.0,86.0,75.0,1.5,0.0,33.0
97.5,84.0,74.0,0.25,0.0,33.0
97.75,83.0,73.0,0.25,0.0,33.0
98.0,81.0,72.0,0.25,0.0,33.0
98.25,80.0,71.0,0.25,0.0,33.0
98.5,78.0,70.0,0.25,0.0,33.0
98.75,76.0,69.0,0.25,0.0,33.0
99.0,74.0,68.0,0.25,0.0,34.0
99.25,72.0,67.0,0.25,0.0,34.0
99.5,71.0,66.0,0.25,0.0,34.0
99.75,69.0,65.0,0.25,0.0,34.0
100.0,68.0,64.0,0.166666667,0.0,34.0
