onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
0.0,56.0,57.0,0.333333333,0.0,1.0
0.333333333,61.0,60.0,0.333333333,0.0,1.0
0.666666667,64.0,62.0,0.333333333,0.0,1.0
1.0,56.0,57.0,0.333333333,0.0,1.0
1.333333333,61.0,60.0,0.333333333,0.0,1.0
1.666666667,64.0,62.0,0.333333333,0.0,1.0
2.0,56.0,57.0,0.333333333,0.0,1.0
2.333333333,61.0,60.0,0.333333333,0.0,1.0
2.666666667,64.0,62.0,0.333333333,0.0,1.0
3.0,56.0,57.0,0.333333333,0.0,1.0
3.333333333,61.0,60.0,0.333333333,0.0,1.0
3.666666667,64.0,62.0,0.333333333,0.0,1.0
4.0,56.0,57.0,0.333333333,0.0,2.0
4.333333333,61.0,60.0,0.333333333,0.0,2.0
4.666666667,64.0,62.0,0.333333333,0.0,2.0
5.0,56.0,57.0,0.333333333,0.0,2.0
5.333333333,61.0,60.0,0.333333333,0.0,2.0
5.666666667,64.0,62.0,0.333333333,0.0,2.0
6.0,56.0,57.0,0.333333333,0.0,2.0
6.333333333,61.0,60.0,0.333333333,0.0,2.0
6.666666667,64.0,62.0,0.333333333,0.0,2.0
7.0,56.0,57.0,0.333333333,0.0,2.0
7.333333333,61.0,60.0,0.333333333,0.0,2.0
7.666666667,64.0,62.0,0.333333333,0.0,2.0
8.0,57.0,58.0,0.333333333,0.0,3.0
8.333333333,61.0,60.0,0.333333333,0.0,3.0
8.666666667,64.0,62.0,0.333333333,0.0,3.0
9.0,57.0,58.0,0.333333333,0.0,3.0
9.333333333,61.0,60.0,0.333333333,0.0,3.0
9.666666667,64.0,62.0,0.333333333,0.0,3.0
10.0,57.0,58.0,0.333333333,0.0,3.0
10.33333333,62.0,61.0,0.333333333,0.0,3.0
10.66666667,66.0,63.0,0.333333333,0.0,3.0
11.0,57.0,58.0,0.333333333,0.0,3.0
11.33333333,62.0,61.0,0.333333333,0.0,3.0
11.66666667,66.0,63.0,0.333333333,0.0,3.0
12.0,56.0,57.0,0.333333333,0.0,4.0
12.33333333,60.0,59.0,0.333333333,0.0,4.0
12.66666667,66.0,63.0,0.333333333,0.0,4.0
13.0,56.0,57.0,0.333333333,0.0,4.0
13.33333333,61.0,60.0,0.333333333,0.0,4.0
13.66666667,64.0,62.0,0.333333333,0.0,4.0
14.0,56.0,57.0,0.333333333,0.0,4.0
14.33333333,61.0,60.0,0.333333333,0.0,4.0
14.66666667,63.0,61.0,0.333333333,0.0,4.0
15.0,54.0,56.0,0.333333333,0.0,4.0
15.33333333,60.0,59.0,0.333333333,0.0,4.0
15.66666667,63.0,61.0,0.333333333,0.0,4.0
16.0,52.0,55.0,0.333333333,0.0,5.0
16.33333333,56.0,57.0,0.333333333,0.0,5.0
16.66666667,61.0,60.0,0.333333333,0.0,5.0
17.0,56.0,57.0,0.333333333,0.0,5.0
17.33333333,61.0,60.0,0.333333333,0.0,5.0
17.66666667,64.0,62.0,0.333333333,0.0,5.0
18.0,56.0,57.0,0.333333333,0.0,5.0
18.33333333,61.0,60.0,0.333333333,0.0,5.0
18.66666667,64.0,62.0,0.333333333,0.0,5.0
19.0,68.0,64.0,0.75,0.0,5.0
19.33333333,61.0,60.0,0.333333333,0.0,5.0
19.66666667,64.0,62.0,0.333333333,0.0,5.0
19.75,68.0,64.0,0.25,0.0,5.0
20.0,68.0,64.0,3.0,0.0,6.0
20.33333333,63.0,61.0,0.333333333,0.0,6.0
20.66666667,66.0,63.0,0.333333333,0.0,6.0
21.0,56.0,57.0,0.333333333,0.0,6.0
21.33333333,63.0,61.0,0.333333333,0.0,6.0
21.66666667,66.0,63.0,0.333333333,0.0,6.0
22.0,56.0,57.0,0.333333333,0.0,6.0
22.33333333,63.0,61.0,0.333333333,0.0,6.0
22.66666667,66.0,63.0,0.333333333,0.0,6.0
23.0,68.0,64.0,0.75,0.0,6.0
23.33333333,63.0,61.0,0.333333333,0.0,6.0
23.66666667,66.0,63.0,0.333333333,0.0,6.0
23.75,68.0,64.0,0.25,0.0,6.0
24.0,68.0,64.0,2.0,0.0,7.0
24.33333333,61.0,60.0,0.333333333,0.0,7.0
24.66666667,64.0,62.0,0.333333333,0.0,7.0
25.0,56.0,57.0,0.333333333,0.0,7.0
25.33333333,61.0,60.0,0.333333333,0.0,7.0
25.66666667,64.0,62.0,0.333333333,0.0,7.0
26.0,69.0,65.0,2.0,0.0,7.0
26.33333333,61.0,60.0,0.333333333,0.0,7.0
26.66666667,66.0,63.0,0.333333333,0.0,7.0
27.0,57.0,58.0,0.333333333,0.0,7.0
27.33333333,61.0,60.0,0.333333333,0.0,7.0
27.66666667,66.0,63.0,0.333333333,0.0,7.0
28.0,68.0,64.0,2.0,0.0,8.0
28.33333333,59.0,59.0,0.333333333,0.0,8.0
