onset_time,midi_note,morphetic_pitch_number,duration,staff_number,measure
0.0,67.0,64.0,3.0,0.0,1.0
0.5,51.0,55.0,0.5,1.0,1.0
1.0,51.0,55.0,0.5,1.0,1.0
1.5,51.0,55.0,0.5,1.0,1.0
2.0,51.0,55.0,0.5,1.0,1.0
2.5,51.0,55.0,0.5,1.0,1.0
3.0,63.0,62.0,1.0,0.0,2.0
3.5,51.0,55.0,0.5,1.0,2.0
4.0,51.0,55.0,0.5,1.0,2.0
4.5,51.0,55.0,0.5,1.0,2.0
5.0,51.0,55.0,0.5,1.0,2.0
5.5,51.0,55.0,0.5,1.0,2.0
6.0,70.0,66.0,3.0,0.0,3.0
6.5,51.0,55.0,0.5,1.0,3.0
7.0,51.0,55.0,0.5,1.0,3.0
7.5,51.0,55.0,0.5,1.0,3.0
8.0,51.0,55.0,0.5,1.0,3.0
8.5,51.0,55.0,0.5,1.0,3.0
9.0,67.0,64.0,1.0,0.0,4.0
9.5,51.0,55.0,0.5,1.0,4.0
10.0,51.0,55.0,0.5,1.0,4.0
10.5,51.0,55.0,0.5,1.0,4.0
11.0,51.0,55.0,0.5,1.0,4.0
11.5,70.0,66.0,0.5,0.0,4.0
12.0,75.0,69.0,0.5,0.0,5.0
12.5,74.0,68.0,0.5,0.0,5.0
13.0,77.0,70.0,0.5,0.0,5.0
13.5,75.0,69.0,0.5,0.0,5.0
14.0,74.0,68.0,0.5,0.0,5.0
14.5,77.0,70.0,0.5,0.0,5.0
15.0,75.0,69.0,0.5,0.0,6.0
15.5,74.0,68.0,0.5,0.0,6.0
16.0,77.0,70.0,0.5,0.0,6.0
16.5,75.0,69.0,0.5,0.0,6.0
17.0,74.0,68.0,0.5,0.0,6.0
17.5,72.0,67.0,0.5,0.0,6.0
18.0,80.0,72.0,0.5,0.0,7.0
18.5,79.0,71.0,0.5,0.0,7.0
19.0,82.0,73.0,0.5,0.0,7.0
19.5,80.0,72.0,0.5,0.0,7.0
20.0,79.0,71.0,0.5,0.0,7.0
20.5,82.0,73.0,0.5,0.0,7.0
21.0,80.0,72.0,0.5,0.0,8.0
21.5,79.0,71.0,0.5,0.0,8.0
22.0,82.0,73.0,0.5,0.0,8.0
22.5,80.0,72.0,0.5,0.0,8.0
23.0,79.0,71.0,0.5,0.0,8.0
23.5,77.0,70.0,0.5,0.0,8.0
24.0,87.0,76.0,0.5,0.0,9.0
24.5,86.0,75.0,0.5,0.0,9.0
25.0,89.0,77.0,0.5,0.0,9.0
25.5,87.0,76.0,0.5,0.0,9.0
26.0,86.0,75.0,0.5,0.0,9.0
26.5,89.0,77.0,0.5,0.0,9.0
27.0,87.0,76.0,0.5,0.0,10.0
27.5,86.0,75.0,0.5,0.0,10.0
28.0,89.0,77.0,0.5,0.0,10.0
28.5,87.0,76.0,0.5,0.0,10.0
29.0,85.0,75.0,0.5,0.0,10.0
29.5,84.0,74.0,0.5,0.0,10.0
30.0,83.0,73.0,0.5,0.0,11.0
30.5,84.0,74.0,0.5,0.0,11.0
31.0,82.0,73.0,0.5,0.0,11.0
31.5,80.0,72.0,0.5,0.0,11.0
32.0,79.0,71.0,0.5,0.0,11.0
32.5,77.0,70.0,0.5,0.0,11.0
33.0,75.0,69.0,0.5,0.0,12.0
33.5,74.0,68.0,0.5,0.0,12.0
34.0,77.0,70.0,0.5,0.0,12.0
34.5,80.0,72.0,0.5,0.0,12.0
35.0,77.0,70.0,0.5,0.0,12.0
35.5,74.0,68.0,0.5,0.0,12.0
36.0,75.0,69.0,1.0,0.0,13.0
36.5,62.0,61.0,0.5,1.0,13.0
37.0,65.0,63.0,0.5,1.0,13.0
37.5,79.0,71.0,1.5,0.0,13.0
38.0,62.0,61.0,0.5,1.0,13.0
38.5,65.0,63.0,0.5,1.0,13.0
39.0,63.0,62.0,0.5,1.0,14.0
39.5,62.0,61.0,0.5,1.0,14.0
40.0,65.0,63.0,0.5,1.0,14.0
40.5,80.0,72.0,1.5,0.0,14.0
41.0,62.0,61.0,0.5,1.0,14.0
41.5,60.0,60.0,0.5,1.0,14.0
42.0,82.0,73.0,3.0,0.0,15.0
42.5,57.0,58.0,0.5,1.0,15.0
43.0,60.0,60.0,0.5,1.0,15.0
43.5,58.0,59.0,0.5,1.0,15.0
44.0,56.0,58.0,0.5,1.0,15.0
44.5,55.0,57.0,0.5,1.0,15.0
45.0,74.0,68.0,3.0,0.0,16.0
45.5,55.0,57.0,0.5,1.0,16.0
46.0,56.0,58.0,0.5,1.0,16.0
46.5,58.0,59.0,0.5,1.0,16.0
47.0,53.0,56.0,0.5,1.0,16.0
47.5,56.0,58.0,0.5,1.0,16.0
48.0,75.0,69.0,1.0,0.0,17.0
48.5,53.0,56.0,0.5,1.0,17.0
49.0,55.0,57.0,0.5,1.0,17.0
49.5,56.0,58.0,0.5,1.0,17.0
50.0,58.0,59.0,0.5,1.0,17.0
50.5,60.0,60.0,0.5,1.0,17.0
51.0,62.0,61.0,0.5,1.0,18.0
51.5,63.0,62.0,0.5,1.0,18.0
52.0,65.0,63.0,0.5,1.0,18.0
52.5,75.0,69.0,0.5,0.0,18.0
53.0,77.0,70.0,0.5,0.0,18.0
53.5,79.0,71.0,0.5,0.0,18.0
54.0,77.0,70.0,0.5,0.0,19.0
54.5,75.0,69.0,0.5,0.0,19.0
55.0,74.0,68.0,0.5,0.0,19.0
55.5,72.0,67.0,0.5,0.0,19.0
56.0,70.0,66.0,0.5,0.0,19.0
56.5,68.0,65.0,0.5,0.0,19.0
57.0,67.0,64.0,0.5,0.0,20.0
57.5,68.0,65.0,0.5,0.0,20.0
58.0,67.0,64.0,0.5,0.0,20.0
58.5,65.0,63.0,0.5,0.0,20.0
59.0,63.0,62.0,0.5,0.0,20.0
59.5,62.0,61.0,0.5,0.0,20.0
60.0,63.0,62.0,0.5,0.0,21.0
60.5,65.0,63.0,0.5,0.0,21.0
61.0,67.0,64.0,0.5,0.0,21.0
61.5,68.0,65.0,0.5,0.0,21.0
62.0,70.0,66.0,0.5,0.0,21.0
62.5,72.0,67.0,0.5,0.0,21.0
63.0,74.0,68.0,0.5,0.0,22.0
63.5,75.0,69.0,0.5,0.0,22.0
64.0,77.0,70.0,0.5,0.0,22.0
64.5,79.0,71.0,0.5,0.0,22.0
65.0,80.0,72.0,0.5,0.0,22.0
65.5,82.0,73.0,0.5,0.0,22.0
66.0,80.0,72.0,0.5,0.0,23.0
66.5,79.0,71.0,0.5,0.0,23.0
67.0,77.0,70.0,0.5,0.0,23.0
67.5,75.0,69.0,0.5,0.0,23.0
68.0,74.0,68.0,0.5,0.0,23.0
68.5,72.0,67.0,0.5,0.0,23.0
69.0,70.0,66.0,0.5,0.0,24.0
69.5,72.0,67.0,0.5,0.0,24.0
70.0,70.0,66.0,0.5,0.0,24.0
70.5,68.0,65.0,0.5,0.0,24.0
71.0,67.0,64.0,0.5,0.0,24.0
71.5,65.0,63.0,0.5,0.0,24.0
72.0,67.0,64.0,3.0,0.0,25.0
75.0,63.0,62.0,1.0,0.0,26.0
77.5,79.0,71.0,0.25,0.0,26.0
78.0,80.0,72.0,0.5,0.0,27.0
79.0,80.0,72.0,0.25,0.0,27.0
79.5,80.0,72.0,0.5,0.0,27.0
80.5,84.0,74.0,0.25,0.0,27.0
81.0,87.0,76.0,0.5,0.0,28.0
84.0,69.0,65.0,3.0,0.0,29.0
87.0,66.0,64.0,1.0,0.0,30.0
89.5,81.0,72.0,0.25,0.0,30.0
90.0,82.0,73.0,0.5,0.0,31.0
91.0,82.0,73.0,0.25,0.0,31.0
91.5,82.0,73.0,0.5,0.0,31.0
92.5,85.0,75.0,0.25,0.0,31.0
93.0,89.0,77.0,0.5,0.0,32.0
96.0,85.0,75.0,3.0,0.0,33.0
99.0,82.0,73.0,3.0,0.0,34.0
102.0,81.0,72.0,1.0,0.0,35.0
103.0,84.0,74.0,0.5,0.0,35.0
103.5,77.0,70.0,1.0,0.0,35.0
104.5,81.0,72.0,0.5,0.0,35.0
105.0,82.0,73.0,1.0,0.0,36.0
106.0,85.0,75.0,0.5,0.0,36.0
106.5,77.0,70.0,1.0,0.0,36.0
107.5,82.0,73.0,0.5,0.0,36.0
108.0,81.0,72.0,1.0,0.0,37.0
109.0,84.0,74.0,0.5,0.0,37.0
109.5,81.0,72.0,1.0,0.0,37.0
110.5,77.0,70.0,0.5,0.0,37.0
111.0,82.0,73.0,1.0,0.0,38.0
112.0,85.0,75.0,0.5,0.0,38.0
112.5,77.0,70.0,1.0,0.0,38.0
113.5,82.0,73.0,0.5,0.0,38.0
114.0,81.0,72.0,0.25,0.0,39.0
114.5,83.0,73.0,0.5,0.0,39.0
115.0,84.0,74.0,0.5,0.0,39.0
115.5,77.0,70.0,0.5,0.0,39.0
116.0,80.0,71.0,0.5,0.0,39.0
116.5,81.0,72.0,0.5,0.0,39.0
117.0,72.0,67.0,0.25,0.0,40.0
117.5,76.0,69.0,0.5,0.0,40.0
118.0,77.0,70.0,0.5,0.0,40.0
118.5,69.0,65.0,0.25,0.0,40.0
119.0,71.0,66.0,0.25,0.0,40.0
119.5,72.0,67.0,0.5,0.0,40.0
120.0,65.0,63.0,0.5,0.0,41.0
120.5,69.0,65.0,0.5,0.0,41.0
121.0,72.0,67.0,0.5,0.0,41.0
121.5,77.0,70.0,0.5,0.0,41.0
122.0,69.0,65.0,0.5,0.0,41.0
122.5,72.0,67.0,0.5,0.0,41.0
123.0,65.0,63.0,0.5,0.0,42.0
123.5,72.0,67.0,0.5,0.0,42.0
124.0,69.0,65.0,0.5,0.0,42.0
124.5,70.0,66.0,0.5,0.0,42.0
125.0,72.0,67.0,0.5,0.0,42.0
125.5,74.0,68.0,0.5,0.0,42.0
126.0,65.0,63.0,0.5,0.0,43.0
126.5,69.0,65.0,0.5,0.0,43.0
127.0,72.0,67.0,0.5,0.0,43.0
127.5,77.0,70.0,0.5,0.0,43.0
128.0,69.0,65.0,0.5,0.0,43.0
128.5,72.0,67.0,0.5,0.0,43.0
129.0,65.0,63.0,0.5,0.0,44.0
129.5,72.0,67.0,0.5,0.0,44.0
130.0,69.0,65.0,0.5,0.0,44.0
130.5,70.0,66.0,0.5,0.0,44.0
131.0,72.0,67.0,0.5,0.0,44.0
131.5,74.0,68.0,0.5,0.0,44.0
132.0,66.0,63.0,0.5,0.0,45.0
132.5,69.0,65.0,0.5,0.0,45.0
133.0,66.0,64.0,0.5,0.0,45.0
133.5,67.0,64.0,0.5,0.0,45.0
134.0,69.0,65.0,0.5,0.0,45.0
134.5,70.0,66.0,0.5,0.0,45.0
135.0,62.0,61.0,0.5,0.0,46.0
135.5,65.0,63.0,0.5,0.0,46.0
136.0,62.0,61.0,0.5,0.0,46.0
136.5,63.0,62.0,0.5,0.0,46.0
137.0,65.0,63.0,0.5,0.0,46.0
137.5,67.0,64.0,0.5,0.0,46.0
138.0,59.0,59.0,0.5,0.0,47.0
138.5,62.0,61.0,0.5,0.0,47.0
139.0,59.0,59.0,0.5,0.0,47.0
139.5,60.0,60.0,0.5,0.0,47.0
140.0,62.0,61.0,0.5,0.0,47.0
140.5,63.0,62.0,0.5,0.0,47.0
141.0,58.0,59.0,0.5,0.0,48.0
141.5,62.0,61.0,0.5,0.0,48.0
142.0,65.0,63.0,0.5,0.0,48.0
142.5,63.0,62.0,0.5,0.0,48.0
143.0,60.0,60.0,0.5,0.0,48.0
143.5,57.0,58.0,0.5,0.0,48.0
144.0,58.0,59.0,1.0,0.0,49.0
144.5,58.0,59.0,0.25,1.0,49.0
145.0,60.0,60.0,0.25,1.0,49.0
145.5,61.0,60.0,0.25,1.0,49.0
146.0,62.0,61.0,0.25,1.0,49.0
146.5,63.0,62.0,0.25,1.0,49.0
147.0,64.0,62.0,0.5,1.0,50.0
147.5,65.0,63.0,0.5,1.0,50.0
148.0,63.0,62.0,0.25,1.0,50.0
148.5,62.0,61.0,0.25,1.0,50.0
149.0,60.0,60.0,0.25,1.0,50.0
149.5,58.0,59.0,0.25,1.0,50.0
150.0,69.0,65.0,0.5,0.0,51.0
150.5,89.0,77.0,3.5,0.0,51.0
151.0,63.0,62.0,0.25,1.0,51.0
151.5,60.0,60.0,0.5,1.0,51.0
152.0,57.0,58.0,0.25,1.0,51.0
152.5,53.0,56.0,0.25,1.0,51.0
153.0,52.0,55.0,0.5,1.0,52.0
153.5,53.0,56.0,0.5,1.0,52.0
154.0,69.0,65.0,0.5,0.0,52.0
154.5,70.0,66.0,0.25,0.0,52.0
155.0,72.0,67.0,0.25,0.0,52.0
155.5,74.0,68.0,0.25,0.0,52.0
156.0,69.0,65.0,0.5,0.0,53.0
156.5,89.0,77.0,3.5,0.0,53.0
157.0,63.0,62.0,0.25,1.0,53.0
157.5,60.0,60.0,0.25,1.0,53.0
158.0,57.0,58.0,0.25,1.0,53.0
158.5,53.0,56.0,0.25,1.0,53.0
159.0,52.0,55.0,0.5,1.0,54.0
159.5,53.0,56.0,0.5,1.0,54.0
160.0,69.0,65.0,0.5,0.0,54.0
160.5,70.0,66.0,0.25,0.0,54.0
161.0,72.0,67.0,0.25,0.0,54.0
161.5,74.0,68.0,0.25,0.0,54.0
162.0,66.0,63.0,0.5,0.0,55.0
162.5,69.0,65.0,0.5,0.0,55.0
163.0,66.0,64.0,0.5,0.0,55.0
163.5,67.0,64.0,0.5,0.0,55.0
164.0,69.0,65.0,0.5,0.0,55.0
164.5,70.0,66.0,0.5,0.0,55.0
165.0,62.0,61.0,0.5,0.0,56.0
165.5,65.0,63.0,0.5,0.0,56.0
166.0,62.0,61.0,0.5,0.0,56.0
166.5,63.0,62.0,0.5,0.0,56.0
167.0,65.0,63.0,0.5,0.0,56.0
167.5,67.0,64.0,0.5,0.0,56.0
168.0,59.0,59.0,0.5,0.0,57.0
168.5,62.0,61.0,0.5,0.0,57.0
169.0,59.0,59.0,0.5,0.0,57.0
169.5,60.0,60.0,0.5,0.0,57.0
170.0,62.0,61.0,0.5,0.0,57.0
170.5,63.0,62.0,0.5,0.0,57.0
171.0,58.0,59.0,0.5,0.0,58.0
171.5,62.0,61.0,0.5,0.0,58.0
172.0,65.0,63.0,0.5,0.0,58.0
172.5,60.0,60.0,0.5,0.0,58.0
173.0,63.0,62.0,0.5,0.0,58.0
173.5,69.0,65.0,0.5,0.0,58.0
174.0,70.0,66.0,1.0,0.0,59.0
175.5,74.0,68.0,1.5,0.0,59.0
177.0,72.0,67.0,1.5,0.0,60.0
178.5,70.0,66.0,1.5,0.0,60.0
180.0,67.0,64.0,1.0,0.0,61.0
181.5,75.0,69.0,1.5,0.0,61.0
183.0,74.0,68.0,1.5,0.0,62.0
184.5,72.0,67.0,1.5,0.0,62.0
186.0,69.0,65.0,1.0,0.0,63.0
187.5,81.0,72.0,1.5,0.0,63.0
189.0,82.0,73.0,1.5,0.0,64.0
190.5,84.0,74.0,1.5,0.0,64.0
192.0,86.0,75.0,1.5,0.0,65.0
193.5,89.0,77.0,3.0,0.0,65.0
195.0,58.0,59.0,1.5,1.0,66.0
195.5,79.0,71.0,0.5,0.0,66.0
196.0,77.0,70.0,0.5,0.0,66.0
196.5,88.0,76.0,0.5,0.0,66.0
197.0,86.0,75.0,0.5,0.0,66.0
197.5,88.0,76.0,0.5,0.0,66.0
198.0,89.0,77.0,1.0,0.0,67.0
199.5,62.0,61.0,1.5,0.0,67.0
200.0,74.0,68.0,0.5,0.0,67.0
